cenario_id,repeticao,cliente_id,num_clientes,num_servidores,num_mensagens,tempo_inicio,tempo_fim,tempo_total_ms,status,erro,mem_mb
C230,9,1,90,8,10,2025-07-16T18:54:35.361503601,2025-07-16T18:54:35.384978532,23.47,sucesso,,20.74
C230,9,2,90,8,10,2025-07-16T18:54:35.362123012,2025-07-16T18:54:35.418892383,56.77,sucesso,,20.74
C230,9,3,90,8,10,2025-07-16T18:54:35.362383842,2025-07-16T18:54:35.392482280,30.10,sucesso,,20.74
C230,9,4,90,8,10,2025-07-16T18:54:35.362659692,2025-07-16T18:54:35.381470918,18.81,sucesso,,20.74
C230,9,5,90,8,10,2025-07-16T18:54:35.362927913,2025-07-16T18:54:35.399418354,36.49,sucesso,,20.74
C230,9,6,90,8,10,2025-07-16T18:54:35.364701509,2025-07-16T18:54:35.390959024,26.26,sucesso,,20.74
C230,9,7,90,8,10,2025-07-16T18:54:35.364972829,2025-07-16T18:54:35.419007539,54.03,sucesso,,20.74
C230,9,8,90,8,10,2025-07-16T18:54:35.365287065,2025-07-16T18:54:35.389327049,24.04,sucesso,,20.74
C230,9,9,90,8,10,2025-07-16T18:54:35.365732669,2025-07-16T18:54:35.388561487,22.83,sucesso,,20.74
C230,9,10,90,8,10,2025-07-16T18:54:35.366003513,2025-07-16T18:54:35.385214805,19.21,sucesso,,20.74
C230,9,11,90,8,10,2025-07-16T18:54:35.366210699,2025-07-16T18:54:35.399621963,33.41,sucesso,,20.74
C230,9,12,90,8,10,2025-07-16T18:54:35.366452455,2025-07-16T18:54:35.386162281,19.71,sucesso,,20.74
C230,9,13,90,8,10,2025-07-16T18:54:35.366686820,2025-07-16T18:54:35.396944046,30.26,sucesso,,20.74
C230,9,14,90,8,10,2025-07-16T18:54:35.366894483,2025-07-16T18:54:35.383695125,16.80,sucesso,,20.74
C230,9,15,90,8,10,2025-07-16T18:54:35.367140293,2025-07-16T18:54:35.385148763,18.01,sucesso,,20.74
C230,9,16,90,8,10,2025-07-16T18:54:35.367347478,2025-07-16T18:54:35.399282455,31.93,sucesso,,20.74
C230,9,17,90,8,10,2025-07-16T18:54:35.367563247,2025-07-16T18:54:35.394373655,26.81,sucesso,,20.74
C230,9,18,90,8,10,2025-07-16T18:54:35.367782115,2025-07-16T18:54:35.399684429,31.90,sucesso,,20.74
C230,9,19,90,8,10,2025-07-16T18:54:35.367962121,2025-07-16T18:54:35.399740457,31.78,sucesso,,20.74
C230,9,20,90,8,10,2025-07-16T18:54:35.368152856,2025-07-16T18:54:35.394843339,26.69,sucesso,,20.74
C230,9,21,90,8,10,2025-07-16T18:54:35.368395566,2025-07-16T18:54:35.399954319,31.56,sucesso,,20.74
C230,9,22,90,8,10,2025-07-16T18:54:35.368602275,2025-07-16T18:54:35.397091627,28.49,sucesso,,20.74
C230,9,23,90,8,10,2025-07-16T18:54:35.368798732,2025-07-16T18:54:35.394779205,25.98,sucesso,,20.74
C230,9,24,90,8,10,2025-07-16T18:54:35.369010686,2025-07-16T18:54:35.391507387,22.50,sucesso,,20.74
C230,9,25,90,8,10,2025-07-16T18:54:35.369220256,2025-07-16T18:54:35.393985509,24.77,sucesso,,20.74
C230,9,26,90,8,10,2025-07-16T18:54:35.369414806,2025-07-16T18:54:35.394249677,24.83,sucesso,,20.74
C230,9,27,90,8,10,2025-07-16T18:54:35.369634389,2025-07-16T18:54:35.397229194,27.59,sucesso,,20.74
C230,9,28,90,8,10,2025-07-16T18:54:35.369882345,2025-07-16T18:54:35.396582126,26.70,sucesso,,20.74
C230,9,29,90,8,10,2025-07-16T18:54:35.370139122,2025-07-16T18:54:35.399788618,29.65,sucesso,,20.74
C230,9,30,90,8,10,2025-07-16T18:54:35.370379924,2025-07-16T18:54:35.399894714,29.51,sucesso,,20.74
C230,9,31,90,8,10,2025-07-16T18:54:35.392652034,2025-07-16T18:54:35.414456844,21.80,sucesso,,20.88
C230,9,32,90,8,10,2025-07-16T18:54:35.393036365,2025-07-16T18:54:35.454761505,61.73,sucesso,,21.00
C230,9,33,90,8,10,2025-07-16T18:54:35.393344163,2025-07-16T18:54:35.428997278,35.65,sucesso,,20.88
C230,9,34,90,8,10,2025-07-16T18:54:35.393548727,2025-07-16T18:54:35.433335065,39.79,sucesso,,21.00
C230,9,35,90,8,10,2025-07-16T18:54:35.393778324,2025-07-16T18:54:35.433158874,39.38,sucesso,,21.00
C230,9,36,90,8,10,2025-07-16T18:54:35.395790576,2025-07-16T18:54:35.418622255,22.83,sucesso,,20.88
C230,9,37,90,8,10,2025-07-16T18:54:35.396056175,2025-07-16T18:54:35.416037797,19.98,sucesso,,20.88
C230,9,38,90,8,10,2025-07-16T18:54:35.396286487,2025-07-16T18:54:35.419058799,22.77,sucesso,,20.88
C230,9,39,90,8,10,2025-07-16T18:54:35.396527767,2025-07-16T18:54:35.427913188,31.39,sucesso,,20.88
C230,9,40,90,8,10,2025-07-16T18:54:35.396772861,2025-07-16T18:54:35.429388999,32.62,sucesso,,20.88
C230,9,41,90,8,10,2025-07-16T18:54:35.396976709,2025-07-16T18:54:35.412527799,15.55,sucesso,,20.88
C230,9,42,90,8,10,2025-07-16T18:54:35.397178173,2025-07-16T18:54:35.416563272,19.39,sucesso,,20.88
C230,9,43,90,8,10,2025-07-16T18:54:35.397405147,2025-07-16T18:54:35.435602664,38.20,sucesso,,21.00
C230,9,44,90,8,10,2025-07-16T18:54:35.397625923,2025-07-16T18:54:35.432681798,35.06,sucesso,,21.00
