cenario_id,repeticao,cliente_id,num_clientes,num_servidores,num_mensagens,tempo_inicio,tempo_fim,tempo_total_ms,status,erro,mem_mb
C58,7,1,100,2,500,2025-07-16T15:23:39.954908847,2025-07-16T15:23:40.094359874,139.45,sucesso,,21.62
C58,7,2,100,2,500,2025-07-16T15:23:39.955443859,2025-07-16T15:23:40.094497203,139.05,sucesso,,21.62
C58,7,3,100,2,500,2025-07-16T15:23:39.955712795,2025-07-16T15:23:40.094567537,138.85,sucesso,,21.62
C58,7,4,100,2,500,2025-07-16T15:23:39.955997467,2025-07-16T15:23:40.094641923,138.64,sucesso,,21.62
C58,7,5,100,2,500,2025-07-16T15:23:39.957734346,2025-07-16T15:23:40.094700098,136.97,sucesso,,21.62
C58,7,6,100,2,500,2025-07-16T15:23:39.957994222,2025-07-16T15:23:40.094742059,136.75,sucesso,,21.62
C58,7,7,100,2,500,2025-07-16T15:23:39.958225011,2025-07-16T15:23:40.094784975,136.56,sucesso,,21.62
C58,7,8,100,2,500,2025-07-16T15:23:39.958483219,2025-07-16T15:23:40.094866275,136.38,sucesso,,21.62
C58,7,9,100,2,500,2025-07-16T15:23:39.958744525,2025-07-16T15:23:40.224572658,265.83,sucesso,,21.62
C58,7,10,100,2,500,2025-07-16T15:23:39.958988428,2025-07-16T15:23:40.689655542,730.67,sucesso,,21.62
C58,7,11,100,2,500,2025-07-16T15:23:39.959233999,2025-07-16T15:23:41.391417503,1432.18,sucesso,,21.62
C58,7,12,100,2,500,2025-07-16T15:23:39.959497928,2025-07-16T15:23:42.591019630,2631.52,sucesso,,21.62
C58,7,13,100,2,500,2025-07-16T15:23:39.959722042,2025-07-16T15:23:43.117471694,3157.75,sucesso,,21.62
C58,7,14,100,2,500,2025-07-16T15:23:39.959947586,2025-07-16T15:23:43.375520467,3415.57,sucesso,,21.62
C58,7,15,100,2,500,2025-07-16T15:23:39.960201263,2025-07-16T15:23:43.157626390,3197.43,sucesso,,21.62
C58,7,16,100,2,500,2025-07-16T15:23:39.960434436,2025-07-16T15:23:43.268548011,3308.11,sucesso,,21.62
C58,7,17,100,2,500,2025-07-16T15:23:39.960639953,2025-07-16T15:23:43.451610565,3490.97,sucesso,,21.62
C58,7,18,100,2,500,2025-07-16T15:23:39.960874557,2025-07-16T15:23:43.323626756,3362.75,sucesso,,21.62
C58,7,19,100,2,500,2025-07-16T15:23:39.961080312,2025-07-16T15:23:43.450240612,3489.16,sucesso,,21.62
C58,7,20,100,2,500,2025-07-16T15:23:39.961295127,2025-07-16T15:23:43.431375503,3470.08,sucesso,,21.62
C58,7,21,100,2,500,2025-07-16T15:23:39.961476325,2025-07-16T15:23:43.302117347,3340.64,sucesso,,21.62
C58,7,22,100,2,500,2025-07-16T15:23:39.961681604,2025-07-16T15:23:43.291184186,3329.50,sucesso,,21.62
C58,7,23,100,2,500,2025-07-16T15:23:39.961897373,2025-07-16T15:23:43.340894699,3379.00,sucesso,,21.62
C58,7,24,100,2,500,2025-07-16T15:23:39.962128162,2025-07-16T15:23:43.434011220,3471.88,sucesso,,21.62
C58,7,25,100,2,500,2025-07-16T15:23:39.962325811,2025-07-16T15:23:43.464492082,3502.17,sucesso,,21.62
C58,7,26,100,2,500,2025-07-16T15:23:39.962504863,2025-07-16T15:23:43.416218280,3453.71,sucesso,,21.62
C58,7,27,100,2,500,2025-07-16T15:23:39.962716579,2025-07-16T15:23:43.458217620,3495.50,sucesso,,21.62
C58,7,28,100,2,500,2025-07-16T15:23:39.962918996,2025-07-16T15:23:43.437423467,3474.50,sucesso,,21.62
C58,7,29,100,2,500,2025-07-16T15:23:39.963167428,2025-07-16T15:23:43.399888992,3436.72,sucesso,,21.62
C58,7,30,100,2,500,2025-07-16T15:23:39.963427066,2025-07-16T15:23:43.477258205,3513.83,sucesso,,21.62
C58,7,31,100,2,500,2025-07-16T15:23:39.963641881,2025-07-16T15:23:43.432188749,3468.55,sucesso,,21.62
C58,7,32,100,2,500,2025-07-16T15:23:39.963829755,2025-07-16T15:23:43.409731864,3445.90,sucesso,,21.62
C58,7,33,100,2,500,2025-07-16T15:23:39.964016914,2025-07-16T15:23:43.464892864,3500.88,sucesso,,21.62
C58,7,34,100,2,500,2025-07-16T15:23:39.964235544,2025-07-16T15:23:43.474657297,3510.42,sucesso,,21.62
C58,7,35,100,2,500,2025-07-16T15:23:39.993827581,2025-07-16T15:23:43.394097566,3400.27,sucesso,,21.62
C58,7,36,100,2,500,2025-07-16T15:23:39.994264841,2025-07-16T15:23:43.289672374,3295.41,sucesso,,21.62
C58,7,37,100,2,500,2025-07-16T15:23:39.994484186,2025-07-16T15:23:43.302911520,3308.43,sucesso,,21.62
C58,7,38,100,2,500,2025-07-16T15:23:39.994800567,2025-07-16T15:23:43.379177808,3384.38,sucesso,,21.62
C58,7,39,100,2,500,2025-07-16T15:23:39.996831178,2025-07-16T15:23:43.377534151,3380.70,sucesso,,21.62
C58,7,40,100,2,500,2025-07-16T15:23:39.997122764,2025-07-16T15:23:43.290119409,3293.00,sucesso,,21.62
C58,7,41,100,2,500,2025-07-16T15:23:39.997379541,2025-07-16T15:23:43.349737644,3352.36,sucesso,,21.62
