cenario_id,repeticao,cliente_id,num_clientes,num_servidores,num_mensagens,tempo_inicio,tempo_fim,tempo_total_ms,status,erro,mem_mb
C205,1,1,50,8,1,2025-07-16T18:18:39.610891819,2025-07-16T18:18:39.621921062,11.03,sucesso,,21.00
C205,1,2,50,8,1,2025-07-16T18:18:39.611290931,2025-07-16T18:18:39.620640039,9.35,sucesso,,21.00
C205,1,3,50,8,1,2025-07-16T18:18:39.611489295,2025-07-16T18:18:39.620843410,9.35,sucesso,,21.00
C205,1,4,50,8,1,2025-07-16T18:18:39.611688613,2025-07-16T18:18:39.620929718,9.24,sucesso,,21.00
C205,1,5,50,8,1,2025-07-16T18:18:39.611918449,2025-07-16T18:18:39.622009515,10.09,sucesso,,21.00
C205,1,6,50,8,1,2025-07-16T18:18:39.612177133,2025-07-16T18:18:39.621675252,9.50,sucesso,,21.00
C205,1,7,50,8,1,2025-07-16T18:18:39.612412452,2025-07-16T18:18:39.622085094,9.67,sucesso,,21.00
C205,1,8,50,8,1,2025-07-16T18:18:39.614246368,2025-07-16T18:18:39.621595382,7.35,sucesso,,21.00
C205,1,9,50,8,1,2025-07-16T18:18:39.614576339,2025-07-16T18:18:39.621737480,7.16,sucesso,,21.00
C205,1,10,50,8,1,2025-07-16T18:18:39.614959478,2025-07-16T18:18:39.621795177,6.84,sucesso,,21.00
C205,1,11,50,8,1,2025-07-16T18:18:39.615244626,2025-07-16T18:18:39.622465848,7.22,sucesso,,21.00
C205,1,12,50,8,1,2025-07-16T18:18:39.615497827,2025-07-16T18:18:39.622668266,7.17,sucesso,,21.00
C205,1,13,50,8,1,2025-07-16T18:18:39.615741729,2025-07-16T18:18:39.623143911,7.40,sucesso,,21.00
C205,1,14,50,8,1,2025-07-16T18:18:39.615970134,2025-07-16T18:18:39.623195171,7.23,sucesso,,21.00
C205,1,15,50,8,1,2025-07-16T18:18:39.616231441,2025-07-16T18:18:39.622598648,6.37,sucesso,,21.00
C205,1,16,50,8,1,2025-07-16T18:18:39.616471529,2025-07-16T18:18:39.623369693,6.90,sucesso,,21.00
C205,1,17,50,8,1,2025-07-16T18:18:39.616843461,2025-07-16T18:18:39.623073577,6.23,sucesso,,21.00
C205,1,18,50,8,1,2025-07-16T18:18:39.639567375,2025-07-16T18:18:39.652800559,13.23,sucesso,,21.12
C205,1,19,50,8,1,2025-07-16T18:18:39.640033721,2025-07-16T18:18:39.656150817,16.12,sucesso,,21.12
C205,1,20,50,8,1,2025-07-16T18:18:39.640213012,2025-07-16T18:18:39.655982017,15.77,sucesso,,21.12
C205,1,21,50,8,1,2025-07-16T18:18:39.640446186,2025-07-16T18:18:39.654905796,14.46,sucesso,,21.12
C205,1,22,50,8,1,2025-07-16T18:18:39.640783309,2025-07-16T18:18:39.654805660,14.02,sucesso,,21.12
C205,1,23,50,8,1,2025-07-16T18:18:39.641249179,2025-07-16T18:18:39.653530359,12.28,sucesso,,21.12
C205,1,24,50,8,1,2025-07-16T18:18:39.641541719,2025-07-16T18:18:39.657711267,16.17,sucesso,,21.12
C205,1,25,50,8,1,2025-07-16T18:18:39.644696950,2025-07-16T18:18:39.656089782,11.39,sucesso,,21.12
C205,1,26,50,8,1,2025-07-16T18:18:39.645225524,2025-07-16T18:18:39.657810926,12.59,sucesso,,21.12
C205,1,27,50,8,1,2025-07-16T18:18:39.645665645,2025-07-16T18:18:39.656283855,10.62,sucesso,,21.12
C205,1,28,50,8,1,2025-07-16T18:18:39.646908998,2025-07-16T18:18:39.658202648,11.29,sucesso,,21.12
C205,1,29,50,8,1,2025-07-16T18:18:39.647917985,2025-07-16T18:18:39.658087730,10.17,sucesso,,21.12
C205,1,30,50,8,1,2025-07-16T18:18:39.648207187,2025-07-16T18:18:39.659116506,10.91,sucesso,,21.12
C205,1,31,50,8,1,2025-07-16T18:18:39.648463249,2025-07-16T18:18:39.659294128,10.83,sucesso,,21.12
C205,1,32,50,8,1,2025-07-16T18:18:39.648712873,2025-07-16T18:18:39.659368753,10.66,sucesso,,21.12
C205,1,33,50,8,1,2025-07-16T18:18:39.648945093,2025-07-16T18:18:39.659732818,10.79,sucesso,,21.12
C205,1,34,50,8,1,2025-07-16T18:18:39.649187088,2025-07-16T18:18:39.659663200,10.48,sucesso,,21.12
C205,1,35,50,8,1,2025-07-16T18:18:39.694351434,2025-07-16T18:18:39.702862262,8.51,sucesso,,21.00
C205,1,36,50,8,1,2025-07-16T18:18:39.694766759,2025-07-16T18:18:39.703890800,9.12,sucesso,,21.00
C205,1,37,50,8,1,2025-07-16T18:18:39.694965600,2025-07-16T18:18:39.703309774,8.34,sucesso,,21.00
C205,1,38,50,8,1,2025-07-16T18:18:39.695166826,2025-07-16T18:18:39.702598810,7.43,sucesso,,21.00
C205,1,39,50,8,1,2025-07-16T18:18:39.695363283,2025-07-16T18:18:39.703154087,7.79,sucesso,,21.00
C205,1,40,50,8,1,2025-07-16T18:18:39.695613622,2025-07-16T18:18:39.703960418,8.35,sucesso,,21.00
C205,1,41,50,8,1,2025-07-16T18:18:39.695845365,2025-07-16T18:18:39.703621149,7.78,sucesso,,21.00
C205,1,42,50,8,1,2025-07-16T18:18:39.697651624,2025-07-16T18:18:39.704013824,6.36,sucesso,,21.00
C205,1,43,50,8,1,2025-07-16T18:18:39.697926044,2025-07-16T18:18:39.704634189,6.71,sucesso,,21.00
C205,1,44,50,8,1,2025-07-16T18:18:39.698147058,2025-07-16T18:18:39.704989433,6.84,sucesso,,21.00
C205,1,45,50,8,1,2025-07-16T18:18:39.698359012,2025-07-16T18:18:39.704274177,5.92,sucesso,,21.00
C205,1,46,50,8,1,2025-07-16T18:18:39.698606729,2025-07-16T18:18:39.704467535,5.86,sucesso,,21.00
C205,1,47,50,8,1,2025-07-16T18:18:39.698817014,2025-07-16T18:18:39.705181121,6.36,sucesso,,21.00
C205,1,48,50,8,1,2025-07-16T18:18:39.699038505,2025-07-16T18:18:39.704782485,5.74,sucesso,,21.00
C205,1,49,50,8,1,2025-07-16T18:18:39.699255704,2025-07-16T18:18:39.705392122,6.14,sucesso,,21.00
C205,1,50,50,8,1,2025-07-16T18:18:39.699450969,2025-07-16T18:18:39.705349206,5.90,sucesso,,21.00
