cenario_id,repeticao,cliente_id,num_clientes,num_servidores,num_mensagens,tempo_inicio,tempo_fim,tempo_total_ms,status,erro,mem_mb
C86,4,1,50,4,10,2025-07-16T15:49:20.038614273,2025-07-16T15:49:20.060169935,21.56,sucesso,,21.00
C86,4,2,50,4,10,2025-07-16T15:49:20.039037942,2025-07-16T15:49:20.053723335,14.69,sucesso,,21.00
C86,4,3,50,4,10,2025-07-16T15:49:20.039267539,2025-07-16T15:49:20.053309202,14.04,sucesso,,21.00
C86,4,4,50,4,10,2025-07-16T15:49:20.039511919,2025-07-16T15:49:20.057296752,17.78,sucesso,,21.00
C86,4,5,50,4,10,2025-07-16T15:49:20.039734840,2025-07-16T15:49:20.061150550,21.42,sucesso,,21.00
C86,4,6,50,4,10,2025-07-16T15:49:20.039986848,2025-07-16T15:49:20.062669992,22.68,sucesso,,21.00
C86,4,7,50,4,10,2025-07-16T15:49:20.040210723,2025-07-16T15:49:20.064526319,24.32,sucesso,,21.00
C86,4,8,50,4,10,2025-07-16T15:49:20.042521715,2025-07-16T15:49:20.064456939,21.94,sucesso,,21.00
C86,4,9,50,4,10,2025-07-16T15:49:20.042908906,2025-07-16T15:49:20.063349962,20.44,sucesso,,21.00
C86,4,10,50,4,10,2025-07-16T15:49:20.043243885,2025-07-16T15:49:20.066186666,22.94,sucesso,,21.00
C86,4,11,50,4,10,2025-07-16T15:49:20.043590545,2025-07-16T15:49:20.062185287,18.59,sucesso,,21.00
C86,4,12,50,4,10,2025-07-16T15:49:20.043909072,2025-07-16T15:49:20.065029382,21.12,sucesso,,21.00
C86,4,13,50,4,10,2025-07-16T15:49:20.044253110,2025-07-16T15:49:20.065965414,21.71,sucesso,,21.00
C86,4,14,50,4,10,2025-07-16T15:49:20.044599056,2025-07-16T15:49:20.066079378,21.48,sucesso,,21.00
C86,4,15,50,4,10,2025-07-16T15:49:20.044884681,2025-07-16T15:49:20.065189123,20.30,sucesso,,21.00
C86,4,16,50,4,10,2025-07-16T15:49:20.045355081,2025-07-16T15:49:20.065782070,20.43,sucesso,,21.00
C86,4,17,50,4,10,2025-07-16T15:49:20.045674562,2025-07-16T15:49:20.066027402,20.35,sucesso,,21.00
C86,4,18,50,4,10,2025-07-16T15:49:20.076887130,2025-07-16T15:49:20.090478181,13.59,sucesso,,21.12
C86,4,19,50,4,10,2025-07-16T15:49:20.077753782,2025-07-16T15:49:20.102825403,25.07,sucesso,,21.12
C86,4,20,50,4,10,2025-07-16T15:49:20.078159332,2025-07-16T15:49:20.097871780,19.71,sucesso,,21.12
C86,4,21,50,4,10,2025-07-16T15:49:20.078573226,2025-07-16T15:49:20.105862617,27.29,sucesso,,21.12
C86,4,22,50,4,10,2025-07-16T15:49:20.078871965,2025-07-16T15:49:20.101227045,22.36,sucesso,,21.12
C86,4,23,50,4,10,2025-07-16T15:49:20.079221010,2025-07-16T15:49:20.101042270,21.82,sucesso,,21.12
C86,4,24,50,4,10,2025-07-16T15:49:20.079498529,2025-07-16T15:49:20.105257749,25.76,sucesso,,21.12
C86,4,25,50,4,10,2025-07-16T15:49:20.082062959,2025-07-16T15:49:20.105808734,23.75,sucesso,,21.12
C86,4,26,50,4,10,2025-07-16T15:49:20.082404613,2025-07-16T15:49:20.106122016,23.72,sucesso,,21.12
C86,4,27,50,4,10,2025-07-16T15:49:20.082707881,2025-07-16T15:49:20.104521512,21.81,sucesso,,21.12
C86,4,28,50,4,10,2025-07-16T15:49:20.082965135,2025-07-16T15:49:20.099257707,16.29,sucesso,,21.12
C86,4,29,50,4,10,2025-07-16T15:49:20.083242416,2025-07-16T15:49:20.105993986,22.75,sucesso,,21.12
C86,4,30,50,4,10,2025-07-16T15:49:20.083486795,2025-07-16T15:49:20.105706691,22.22,sucesso,,21.12
C86,4,31,50,4,10,2025-07-16T15:49:20.083720207,2025-07-16T15:49:20.105769395,22.05,sucesso,,21.12
C86,4,32,50,4,10,2025-07-16T15:49:20.083952188,2025-07-16T15:49:20.104804754,20.85,sucesso,,21.12
C86,4,33,50,4,10,2025-07-16T15:49:20.084194660,2025-07-16T15:49:20.105516195,21.32,sucesso,,21.12
C86,4,34,50,4,10,2025-07-16T15:49:20.084424018,2025-07-16T15:49:20.102906703,18.48,sucesso,,21.12
C86,4,35,50,4,10,2025-07-16T15:49:20.115293979,2025-07-16T15:49:20.130155324,14.86,sucesso,,20.50
C86,4,36,50,4,10,2025-07-16T15:49:20.115775585,2025-07-16T15:49:20.132000207,16.22,sucesso,,20.50
C86,4,37,50,4,10,2025-07-16T15:49:20.115994691,2025-07-16T15:49:20.133433341,17.44,sucesso,,20.50
C86,4,38,50,4,10,2025-07-16T15:49:20.116210699,2025-07-16T15:49:20.131552696,15.34,sucesso,,20.50
C86,4,39,50,4,10,2025-07-16T15:49:20.116421937,2025-07-16T15:49:20.130813598,14.39,sucesso,,20.50
C86,4,40,50,4,10,2025-07-16T15:49:20.116630315,2025-07-16T15:49:20.132482051,15.85,sucesso,,20.50
C86,4,41,50,4,10,2025-07-16T15:49:20.116815090,2025-07-16T15:49:20.131873369,15.06,sucesso,,20.50
C86,4,42,50,4,10,2025-07-16T15:49:20.118313550,2025-07-16T15:49:20.130503892,12.19,sucesso,,20.50
C86,4,43,50,4,10,2025-07-16T15:49:20.118646383,2025-07-16T15:49:20.133095979,14.45,sucesso,,20.50
