cenario_id,repeticao,cliente_id,num_clientes,num_servidores,num_mensagens,tempo_inicio,tempo_fim,tempo_total_ms,status,erro,mem_mb
C39,3,25,70,2,100,2025-07-16T14:50:08.605646371,2025-07-16T14:50:09.016783952,411.14,sucesso,,21.12
C39,3,26,70,2,100,2025-07-16T14:50:08.606187582,2025-07-16T14:50:09.145471334,539.28,sucesso,,21.12
C39,3,27,70,2,100,2025-07-16T14:50:08.606494665,2025-07-16T14:50:09.109683275,503.19,sucesso,,21.12
C39,3,28,70,2,100,2025-07-16T14:50:08.606741666,2025-07-16T14:50:09.086388826,479.65,sucesso,,21.12
C39,3,29,70,2,100,2025-07-16T14:50:08.606942176,2025-07-16T14:50:09.120027065,513.08,sucesso,,21.12
C39,3,30,70,2,100,2025-07-16T14:50:08.607157707,2025-07-16T14:50:09.149244308,542.09,sucesso,,21.12
C39,3,31,70,2,100,2025-07-16T14:50:08.608629941,2025-07-16T14:50:09.103011131,494.38,sucesso,,21.12
C39,3,32,70,2,100,2025-07-16T14:50:08.608873128,2025-07-16T14:50:09.113230228,504.36,sucesso,,21.12
C39,3,33,70,2,100,2025-07-16T14:50:08.609080314,2025-07-16T14:50:09.127559661,518.48,sucesso,,21.12
C39,3,34,70,2,100,2025-07-16T14:50:08.609284639,2025-07-16T14:50:09.050521135,441.24,sucesso,,21.12
C39,3,35,70,2,100,2025-07-16T14:50:08.609491825,2025-07-16T14:50:09.074795961,465.30,sucesso,,21.12
C39,3,36,70,2,100,2025-07-16T14:50:08.609681844,2025-07-16T14:50:09.125246047,515.56,sucesso,,21.12
C39,3,37,70,2,100,2025-07-16T14:50:08.609894990,2025-07-16T14:50:09.099128246,489.23,sucesso,,21.12
C39,3,38,70,2,100,2025-07-16T14:50:08.610196590,2025-07-16T14:50:09.151677846,541.48,sucesso,,21.12
C39,3,39,70,2,100,2025-07-16T14:50:08.610409975,2025-07-16T14:50:09.131149053,520.74,sucesso,,21.12
C39,3,40,70,2,100,2025-07-16T14:50:08.610585927,2025-07-16T14:50:09.137464284,526.88,sucesso,,21.12
C39,3,41,70,2,100,2025-07-16T14:50:08.610758304,2025-07-16T14:50:09.138460159,527.70,sucesso,,21.12
C39,3,42,70,2,100,2025-07-16T14:50:08.610941410,2025-07-16T14:50:09.147581338,536.64,sucesso,,21.12
C39,3,43,70,2,100,2025-07-16T14:50:08.611129999,2025-07-16T14:50:09.093877553,482.75,sucesso,,21.12
C39,3,44,70,2,100,2025-07-16T14:50:08.611311197,2025-07-16T14:50:09.096777915,485.47,sucesso,,21.12
C39,3,45,70,2,100,2025-07-16T14:50:08.611499547,2025-07-16T14:50:09.155034780,543.54,sucesso,,21.12
C39,3,46,70,2,100,2025-07-16T14:50:08.611730098,2025-07-16T14:50:09.158771991,547.04,sucesso,,21.12
C39,3,47,70,2,100,2025-07-16T14:50:08.611919164,2025-07-16T14:50:09.078103303,466.18,sucesso,,21.12
C39,3,48,70,2,100,2025-07-16T14:50:08.612135887,2025-07-16T14:50:09.115665674,503.53,sucesso,,21.12
C39,3,1,70,2,100,2025-07-16T14:50:08.605286359,2025-07-16T14:50:09.062582492,457.30,sucesso,,21.25
C39,3,2,70,2,100,2025-07-16T14:50:08.605683565,2025-07-16T14:50:09.136387109,530.70,sucesso,,21.25
C39,3,3,70,2,100,2025-07-16T14:50:08.606033325,2025-07-16T14:50:09.081043243,475.01,sucesso,,21.25
C39,3,4,70,2,100,2025-07-16T14:50:08.606363058,2025-07-16T14:50:09.102921247,496.56,sucesso,,21.25
C39,3,5,70,2,100,2025-07-16T14:50:08.606665134,2025-07-16T14:50:09.127555847,520.89,sucesso,,21.25
C39,3,6,70,2,100,2025-07-16T14:50:08.606895446,2025-07-16T14:50:09.141047239,534.15,sucesso,,21.25
C39,3,7,70,2,100,2025-07-16T14:50:08.608732461,2025-07-16T14:50:09.155035734,546.30,sucesso,,21.25
C39,3,8,70,2,100,2025-07-16T14:50:08.609062433,2025-07-16T14:50:09.112631797,503.57,sucesso,,21.25
C39,3,9,70,2,100,2025-07-16T14:50:08.609355688,2025-07-16T14:50:09.140446901,531.09,sucesso,,21.25
C39,3,10,70,2,100,2025-07-16T14:50:08.609668493,2025-07-16T14:50:09.134262800,524.59,sucesso,,21.25
C39,3,11,70,2,100,2025-07-16T14:50:08.609987020,2025-07-16T14:50:09.079159259,469.17,sucesso,,21.25
C39,3,12,70,2,100,2025-07-16T14:50:08.610228300,2025-07-16T14:50:09.132169723,521.94,sucesso,,21.25
C39,3,13,70,2,100,2025-07-16T14:50:08.610450029,2025-07-16T14:50:09.107941150,497.49,sucesso,,21.25
C39,3,14,70,2,100,2025-07-16T14:50:08.610683202,2025-07-16T14:50:09.150268077,539.58,sucesso,,21.25
C39,3,15,70,2,100,2025-07-16T14:50:08.610900163,2025-07-16T14:50:09.129896402,519.00,sucesso,,21.25
C39,3,16,70,2,100,2025-07-16T14:50:08.611141920,2025-07-16T14:50:09.061745405,450.60,sucesso,,21.25
C39,3,17,70,2,100,2025-07-16T14:50:08.611342430,2025-07-16T14:50:09.147205591,535.86,sucesso,,21.25
C39,3,18,70,2,100,2025-07-16T14:50:08.611656904,2025-07-16T14:50:09.157516956,545.86,sucesso,,21.25
C39,3,19,70,2,100,2025-07-16T14:50:08.611889839,2025-07-16T14:50:09.098278760,486.39,sucesso,,21.25
C39,3,20,70,2,100,2025-07-16T14:50:08.612104892,2025-07-16T14:50:09.162288427,550.18,sucesso,,21.25
C39,3,21,70,2,100,2025-07-16T14:50:08.612306833,2025-07-16T14:50:09.160913705,548.61,sucesso,,21.25
C39,3,22,70,2,100,2025-07-16T14:50:08.612548112,2025-07-16T14:50:09.129344224,516.80,sucesso,,21.25
