cenario_id,repeticao,cliente_id,num_clientes,num_servidores,num_mensagens,tempo_inicio,tempo_fim,tempo_total_ms,status,erro,mem_mb
C35,5,21,60,2,1000,2025-07-16T14:42:47.541519641,2025-07-16T14:42:51.587269306,4045.75,sucesso,,21.75
C35,5,22,60,2,1000,2025-07-16T14:42:47.541982889,2025-07-16T14:42:51.541895866,3999.91,sucesso,,21.75
C35,5,23,60,2,1000,2025-07-16T14:42:47.542197465,2025-07-16T14:42:51.486600637,3944.40,sucesso,,21.75
C35,5,24,60,2,1000,2025-07-16T14:42:47.542414903,2025-07-16T14:42:51.513105154,3970.69,sucesso,,21.75
C35,5,25,60,2,1000,2025-07-16T14:42:47.542600393,2025-07-16T14:42:51.465652465,3923.05,sucesso,,21.62
C35,5,26,60,2,1000,2025-07-16T14:42:47.542789220,2025-07-16T14:42:51.530767440,3987.98,sucesso,,21.75
C35,5,27,60,2,1000,2025-07-16T14:42:47.543962478,2025-07-16T14:42:51.550731658,4006.77,sucesso,,21.75
C35,5,28,60,2,1000,2025-07-16T14:42:47.544176340,2025-07-16T14:42:51.523084402,3978.91,sucesso,,21.75
C35,5,29,60,2,1000,2025-07-16T14:42:47.544389009,2025-07-16T14:42:51.604095220,4059.71,sucesso,,21.75
C35,5,30,60,2,1000,2025-07-16T14:42:47.544575929,2025-07-16T14:42:51.508009910,3963.43,sucesso,,21.75
C35,5,31,60,2,1000,2025-07-16T14:42:47.544773578,2025-07-16T14:42:51.563769817,4019.00,sucesso,,21.75
C35,5,32,60,2,1000,2025-07-16T14:42:47.544955253,2025-07-16T14:42:51.593797206,4048.84,sucesso,,21.75
C35,5,33,60,2,1000,2025-07-16T14:42:47.545138597,2025-07-16T14:42:51.365488529,3820.35,sucesso,,21.62
C35,5,34,60,2,1000,2025-07-16T14:42:47.545335531,2025-07-16T14:42:51.568954944,4023.62,sucesso,,21.75
C35,5,35,60,2,1000,2025-07-16T14:42:47.545535564,2025-07-16T14:42:51.535083532,3989.55,sucesso,,21.75
C35,5,36,60,2,1000,2025-07-16T14:42:47.545721054,2025-07-16T14:42:51.584957599,4039.24,sucesso,,21.75
C35,5,37,60,2,1000,2025-07-16T14:42:47.545902729,2025-07-16T14:42:51.525161027,3979.26,sucesso,,21.75
C35,5,38,60,2,1000,2025-07-16T14:42:47.546103477,2025-07-16T14:42:51.603289604,4057.19,sucesso,,21.75
C35,5,39,60,2,1000,2025-07-16T14:42:47.546288013,2025-07-16T14:42:51.578919887,4032.63,sucesso,,21.75
C35,5,40,60,2,1000,2025-07-16T14:42:47.546485662,2025-07-16T14:42:51.574601411,4028.12,sucesso,,21.75
C35,5,1,60,2,1000,2025-07-16T14:42:47.515595912,2025-07-16T14:42:47.689693212,174.10,sucesso,,21.38
C35,5,2,60,2,1000,2025-07-16T14:42:47.515987634,2025-07-16T14:42:47.689892530,173.90,sucesso,,21.38
C35,5,3,60,2,1000,2025-07-16T14:42:47.516197443,2025-07-16T14:42:47.689985752,173.79,sucesso,,21.38
C35,5,4,60,2,1000,2025-07-16T14:42:47.516441822,2025-07-16T14:42:47.690071582,173.63,sucesso,,21.38
C35,5,5,60,2,1000,2025-07-16T14:42:47.516658782,2025-07-16T14:42:48.734047412,1217.39,sucesso,,21.38
C35,5,6,60,2,1000,2025-07-16T14:42:47.516899585,2025-07-16T14:42:51.474300622,3957.40,sucesso,,21.38
C35,5,7,60,2,1000,2025-07-16T14:42:47.518590688,2025-07-16T14:42:51.448329448,3929.74,sucesso,,21.38
C35,5,8,60,2,1000,2025-07-16T14:42:47.518840551,2025-07-16T14:42:51.595480918,4076.64,sucesso,,21.38
C35,5,9,60,2,1000,2025-07-16T14:42:47.519147157,2025-07-16T14:42:51.544407129,4025.26,sucesso,,21.38
C35,5,10,60,2,1000,2025-07-16T14:42:47.519386291,2025-07-16T14:42:51.548707485,4029.32,sucesso,,21.38
C35,5,11,60,2,1000,2025-07-16T14:42:47.519626379,2025-07-16T14:42:51.600580692,4080.95,sucesso,,21.38
C35,5,12,60,2,1000,2025-07-16T14:42:47.519829988,2025-07-16T14:42:51.600870370,4081.04,sucesso,,21.38
C35,5,13,60,2,1000,2025-07-16T14:42:47.520051479,2025-07-16T14:42:51.612974882,4092.92,sucesso,,21.38
C35,5,14,60,2,1000,2025-07-16T14:42:47.520240068,2025-07-16T14:42:51.605051040,4084.81,sucesso,,21.38
C35,5,15,60,2,1000,2025-07-16T14:42:47.520474195,2025-07-16T14:42:51.611015081,4090.54,sucesso,,21.38
C35,5,16,60,2,1000,2025-07-16T14:42:47.520730972,2025-07-16T14:42:51.582853555,4062.12,sucesso,,21.38
C35,5,17,60,2,1000,2025-07-16T14:42:47.521128654,2025-07-16T14:42:51.611940622,4090.81,sucesso,,21.38
C35,5,18,60,2,1000,2025-07-16T14:42:47.521463632,2025-07-16T14:42:51.613170385,4091.71,sucesso,,21.38
C35,5,19,60,2,1000,2025-07-16T14:42:47.521746158,2025-07-16T14:42:51.609528779,4087.78,sucesso,,21.38
C35,5,20,60,2,1000,2025-07-16T14:42:47.522022247,2025-07-16T14:42:51.613317966,4091.30,sucesso,,21.38
C35,5,41,60,2,1000,2025-07-16T14:42:47.541923046,2025-07-16T14:42:51.475612163,3933.69,sucesso,,21.62
C35,5,42,60,2,1000,2025-07-16T14:42:47.542297840,2025-07-16T14:42:51.606615543,4064.32,sucesso,,21.62
C35,5,43,60,2,1000,2025-07-16T14:42:47.542542219,2025-07-16T14:42:51.467085123,3924.54,sucesso,,21.62
C35,5,44,60,2,1000,2025-07-16T14:42:47.542783498,2025-07-16T14:42:51.423495531,3880.71,sucesso,,21.62
C35,5,45,60,2,1000,2025-07-16T14:42:47.543001651,2025-07-16T14:42:51.599339962,4056.34,sucesso,,21.62
C35,5,46,60,2,1000,2025-07-16T14:42:47.543221235,2025-07-16T14:42:51.462190151,3918.97,sucesso,,21.62
C35,5,47,60,2,1000,2025-07-16T14:42:47.544619321,2025-07-16T14:42:51.532319784,3987.70,sucesso,,21.62
C35,5,48,60,2,1000,2025-07-16T14:42:47.544846057,2025-07-16T14:42:51.572311639,4027.47,sucesso,,21.62
C35,5,49,60,2,1000,2025-07-16T14:42:47.545072793,2025-07-16T14:42:51.569579362,4024.51,sucesso,,21.62
C35,5,50,60,2,1000,2025-07-16T14:42:47.545265674,2025-07-16T14:42:51.612102985,4066.84,sucesso,,21.62
C35,5,51,60,2,1000,2025-07-16T14:42:47.545496940,2025-07-16T14:42:51.561803340,4016.31,sucesso,,21.62
C35,5,52,60,2,1000,2025-07-16T14:42:47.545695543,2025-07-16T14:42:51.531803846,3986.11,sucesso,,21.62
C35,5,53,60,2,1000,2025-07-16T14:42:47.545899629,2025-07-16T14:42:51.477295398,3931.40,sucesso,,21.62
C35,5,54,60,2,1000,2025-07-16T14:42:47.546104907,2025-07-16T14:42:51.554147481,4008.04,sucesso,,21.62
C35,5,55,60,2,1000,2025-07-16T14:42:47.546305894,2025-07-16T14:42:51.556331872,4010.03,sucesso,,21.62
C35,5,56,60,2,1000,2025-07-16T14:42:47.546664237,2025-07-16T14:42:51.605618000,4058.95,sucesso,,21.62
C35,5,57,60,2,1000,2025-07-16T14:42:47.546983718,2025-07-16T14:42:51.483887434,3936.90,sucesso,,21.62
C35,5,58,60,2,1000,2025-07-16T14:42:47.547380447,2025-07-16T14:42:51.509457588,3962.08,sucesso,,21.62
C35,5,59,60,2,1000,2025-07-16T14:42:47.547946214,2025-07-16T14:42:51.584043741,4036.10,sucesso,,21.62
C35,5,60,60,2,1000,2025-07-16T14:42:47.548240184,2025-07-16T14:42:51.574125051,4025.88,sucesso,,21.62
