cenario_id,repeticao,cliente_id,num_clientes,num_servidores,num_mensagens,tempo_inicio,tempo_fim,tempo_total_ms,status,erro,mem_mb
C294,2,61,90,10,10000,2025-07-16T20:19:09.281391620,2025-07-16T20:19:59.988105297,50706.71,sucesso,,33.12
C294,2,62,90,10,10000,2025-07-16T20:19:09.282003164,2025-07-16T20:19:28.551072359,19269.07,sucesso,,26.12
C294,2,63,90,10,10000,2025-07-16T20:19:09.282401084,2025-07-16T20:19:57.488276243,48205.88,sucesso,,32.87
C294,2,64,90,10,10000,2025-07-16T20:19:09.282715082,2025-07-16T20:20:00.696963310,51414.25,sucesso,,33.12
C294,2,65,90,10,10000,2025-07-16T20:19:09.283029079,2025-07-16T20:20:10.252641677,60969.61,sucesso,,33.99
C294,2,66,90,10,10000,2025-07-16T20:19:09.284799337,2025-07-16T20:20:08.848563432,59563.76,sucesso,,33.99
C294,2,67,90,10,10000,2025-07-16T20:19:09.285019636,2025-07-16T20:20:05.765442609,56480.42,sucesso,,33.74
C294,2,68,90,10,10000,2025-07-16T20:19:09.285207271,2025-07-16T20:20:08.857590675,59572.38,sucesso,,33.99
C294,2,69,90,10,10000,2025-07-16T20:19:09.285393238,2025-07-16T20:20:08.322113752,59036.72,sucesso,,33.99
C294,2,70,90,10,10000,2025-07-16T20:19:09.285643339,2025-07-16T20:20:12.029741287,62744.10,sucesso,,33.99
C294,2,71,90,10,10000,2025-07-16T20:19:09.285868644,2025-07-16T20:20:12.373410463,63087.54,sucesso,,33.99
C294,2,72,90,10,10000,2025-07-16T20:19:09.286041259,2025-07-16T20:20:12.487714767,63201.67,sucesso,,33.99
C294,2,73,90,10,10000,2025-07-16T20:19:09.286232948,2025-07-16T20:20:12.475136041,63188.90,sucesso,,33.99
C294,2,74,90,10,10000,2025-07-16T20:19:09.286419153,2025-07-16T20:20:12.253768205,62967.35,sucesso,,33.99
C294,2,75,90,10,10000,2025-07-16T20:19:09.286604404,2025-07-16T20:20:12.399955987,63113.35,sucesso,,33.99
C294,2,76,90,10,10000,2025-07-16T20:19:09.286772012,2025-07-16T20:20:12.312978744,63026.21,sucesso,,33.99
C294,2,77,90,10,10000,2025-07-16T20:19:09.286948204,2025-07-16T20:20:12.568859100,63281.91,sucesso,,33.99
C294,2,78,90,10,10000,2025-07-16T20:19:09.287114143,2025-07-16T20:20:12.485552787,63198.44,sucesso,,33.99
C294,2,79,90,10,10000,2025-07-16T20:19:09.287287235,2025-07-16T20:20:12.770025730,63482.74,sucesso,,33.99
C294,2,80,90,10,10000,2025-07-16T20:19:09.289360284,2025-07-16T20:20:12.330319404,63040.96,sucesso,,33.99
C294,2,81,90,10,10000,2025-07-16T20:19:09.289652109,2025-07-16T20:20:12.243899106,62954.25,sucesso,,33.99
C294,2,82,90,10,10000,2025-07-16T20:19:09.289860725,2025-07-16T20:20:12.786986351,63497.13,sucesso,,33.79
C294,2,83,90,10,10000,2025-07-16T20:19:09.290048837,2025-07-16T20:20:12.659991979,63369.94,sucesso,,33.99
C294,2,84,90,10,10000,2025-07-16T20:19:09.290227651,2025-07-16T20:20:12.378625631,63088.40,sucesso,,33.99
C294,2,85,90,10,10000,2025-07-16T20:19:09.290394783,2025-07-16T20:20:12.735350131,63444.96,sucesso,,33.99
C294,2,86,90,10,10000,2025-07-16T20:19:09.290577173,2025-07-16T20:20:12.789244890,63498.67,sucesso,,32.91
C294,2,87,90,10,10000,2025-07-16T20:19:09.290740013,2025-07-16T20:20:12.776433467,63485.69,sucesso,,33.99
C294,2,88,90,10,10000,2025-07-16T20:19:09.290902853,2025-07-16T20:20:11.982095241,62691.19,sucesso,,33.99
C294,2,89,90,10,10000,2025-07-16T20:19:09.291084766,2025-07-16T20:20:12.736906290,63445.82,sucesso,,33.99
C294,2,90,90,10,10000,2025-07-16T20:19:09.291259765,2025-07-16T20:20:12.814121961,63522.86,sucesso,,32.69
C294,2,1,90,10,10000,2025-07-16T20:19:09.203137636,2025-07-16T20:19:11.378579139,2175.44,sucesso,,23.00
C294,2,2,90,10,10000,2025-07-16T20:19:09.203482866,2025-07-16T20:19:33.701806545,24498.32,sucesso,,27.38
C294,2,3,90,10,10000,2025-07-16T20:19:09.203732013,2025-07-16T20:20:08.107715129,58903.98,sucesso,,34.75
C294,2,4,90,10,10000,2025-07-16T20:19:09.203995227,2025-07-16T20:20:04.576655864,55372.66,sucesso,,34.75
C294,2,5,90,10,10000,2025-07-16T20:19:09.204278707,2025-07-16T20:20:04.852077722,55647.80,sucesso,,34.75
C294,2,6,90,10,10000,2025-07-16T20:19:09.206457138,2025-07-16T20:20:03.826435089,54619.98,sucesso,,34.75
C294,2,7,90,10,10000,2025-07-16T20:19:09.206858634,2025-07-16T20:20:06.712409019,57505.55,sucesso,,34.75
C294,2,8,90,10,10000,2025-07-16T20:19:09.207165956,2025-07-16T20:20:10.576005458,61368.84,sucesso,,34.75
C294,2,9,90,10,10000,2025-07-16T20:19:09.207462072,2025-07-16T20:20:10.980214834,61772.75,sucesso,,34.75
