cenario_id,repeticao,cliente_id,num_clientes,num_servidores,num_mensagens,tempo_inicio,tempo_fim,tempo_total_ms,status,erro,mem_mb
C264,9,29,40,10,10000,2025-07-16T19:37:46.619973659,2025-07-16T19:38:13.282590389,26662.62,sucesso,,25.50
C264,9,30,40,10,10000,2025-07-16T19:37:46.620485544,2025-07-16T19:38:04.747627496,18127.14,sucesso,,25.12
C264,9,31,40,10,10000,2025-07-16T19:37:46.620732069,2025-07-16T19:38:08.495082855,21874.35,sucesso,,25.38
C264,9,32,40,10,10000,2025-07-16T19:37:46.620950460,2025-07-16T19:38:10.128418207,23507.47,sucesso,,25.50
C264,9,33,40,10,10000,2025-07-16T19:37:46.621145009,2025-07-16T19:38:13.862185239,27241.04,sucesso,,25.50
C264,9,34,40,10,10000,2025-07-16T19:37:46.621460437,2025-07-16T19:38:14.949713945,28328.25,sucesso,,25.50
C264,9,35,40,10,10000,2025-07-16T19:37:46.621689558,2025-07-16T19:38:15.042131900,28420.44,sucesso,,25.50
C264,9,36,40,10,10000,2025-07-16T19:37:46.621912479,2025-07-16T19:38:14.531958103,27910.05,sucesso,,25.50
C264,9,37,40,10,10000,2025-07-16T19:37:46.624449729,2025-07-16T19:38:15.123117923,28498.67,sucesso,,25.50
C264,9,38,40,10,10000,2025-07-16T19:37:46.624845743,2025-07-16T19:38:15.198267221,28573.42,sucesso,,25.50
C264,9,39,40,10,10000,2025-07-16T19:37:46.625164508,2025-07-16T19:38:15.203809976,28578.65,sucesso,,25.50
C264,9,40,40,10,10000,2025-07-16T19:37:46.625373363,2025-07-16T19:38:15.231197357,28605.82,sucesso,,25.05
C264,9,15,40,10,10000,2025-07-16T19:37:46.576728582,2025-07-16T19:37:57.220415592,10643.69,sucesso,,23.88
C264,9,16,40,10,10000,2025-07-16T19:37:46.577263832,2025-07-16T19:38:07.860609769,21283.35,sucesso,,26.12
C264,9,17,40,10,10000,2025-07-16T19:37:46.577530384,2025-07-16T19:38:07.345612287,20768.08,sucesso,,26.12
C264,9,18,40,10,10000,2025-07-16T19:37:46.577759742,2025-07-16T19:38:11.601007938,25023.25,sucesso,,26.25
C264,9,19,40,10,10000,2025-07-16T19:37:46.577960014,2025-07-16T19:38:12.657771348,26079.81,sucesso,,26.25
C264,9,20,40,10,10000,2025-07-16T19:37:46.578184127,2025-07-16T19:38:14.037078380,27458.89,sucesso,,26.25
C264,9,21,40,10,10000,2025-07-16T19:37:46.578386783,2025-07-16T19:38:15.034430742,28456.04,sucesso,,26.25
C264,9,22,40,10,10000,2025-07-16T19:37:46.580089330,2025-07-16T19:38:14.989443540,28409.35,sucesso,,26.25
C264,9,23,40,10,10000,2025-07-16T19:37:46.580364704,2025-07-16T19:38:15.053638458,28473.27,sucesso,,26.25
C264,9,24,40,10,10000,2025-07-16T19:37:46.580614328,2025-07-16T19:38:14.368815183,27788.20,sucesso,,26.25
C264,9,25,40,10,10000,2025-07-16T19:37:46.580864191,2025-07-16T19:38:15.241609811,28660.75,sucesso,,26.25
C264,9,26,40,10,10000,2025-07-16T19:37:46.581133127,2025-07-16T19:38:15.260191202,28679.06,sucesso,,26.25
C264,9,27,40,10,10000,2025-07-16T19:37:46.581365346,2025-07-16T19:38:15.180994510,28599.63,sucesso,,26.25
C264,9,28,40,10,10000,2025-07-16T19:37:46.581586122,2025-07-16T19:38:15.253797292,28672.21,sucesso,,26.25
C264,9,1,40,10,10000,2025-07-16T19:37:46.535296916,2025-07-16T19:37:47.672904968,1137.61,sucesso,,22.25
C264,9,2,40,10,10000,2025-07-16T19:37:46.535722732,2025-07-16T19:38:04.719424486,18183.70,sucesso,,25.38
C264,9,3,40,10,10000,2025-07-16T19:37:46.535938501,2025-07-16T19:38:13.022264003,26486.33,sucesso,,26.38
C264,9,4,40,10,10000,2025-07-16T19:37:46.536207675,2025-07-16T19:38:11.840803384,25304.60,sucesso,,26.38
C264,9,5,40,10,10000,2025-07-16T19:37:46.536449909,2025-07-16T19:38:13.516964912,26980.52,sucesso,,26.38
C264,9,6,40,10,10000,2025-07-16T19:37:46.536683320,2025-07-16T19:38:14.602056026,28065.37,sucesso,,26.50
C264,9,7,40,10,10000,2025-07-16T19:37:46.536906242,2025-07-16T19:38:15.004426956,28467.52,sucesso,,26.50
C264,9,8,40,10,10000,2025-07-16T19:37:46.538736104,2025-07-16T19:38:15.261351108,28722.62,sucesso,,26.50
C264,9,9,40,10,10000,2025-07-16T19:37:46.539053201,2025-07-16T19:38:15.028914690,28489.86,sucesso,,26.50
C264,9,10,40,10,10000,2025-07-16T19:37:46.539305210,2025-07-16T19:38:15.251819610,28712.51,sucesso,,26.50
C264,9,11,40,10,10000,2025-07-16T19:37:46.539585113,2025-07-16T19:38:15.259903430,28720.32,sucesso,,26.50
C264,9,12,40,10,10000,2025-07-16T19:37:46.539896488,2025-07-16T19:38:15.227099418,28687.20,sucesso,,26.50
C264,9,13,40,10,10000,2025-07-16T19:37:46.540862798,2025-07-16T19:38:15.257584333,28716.72,sucesso,,26.50
C264,9,14,40,10,10000,2025-07-16T19:37:46.541138410,2025-07-16T19:38:15.262665748,28721.53,sucesso,,26.23
