linguagem,timestamp,ambiente,num_servidores,num_clientes,num_mensagens,repeticao,tempo_execucao,total_mensagens,throughput,latencia_media
Go,2025-07-02T02:10:10.680356,kubernetes,4,20,1,3,0.0850825309753418,20,235.06587980788092,4.25412654876709
Go,2025-07-02T02:10:10.763814,kubernetes,4,20,1,4,0.0824577808380127,20,242.54836592425104,4.122889041900635
Go,2025-07-02T02:10:10.854164,kubernetes,4,20,1,5,0.09035038948059082,20,221.36041820048186,4.517519474029541
Go,2025-07-02T02:10:10.939137,kubernetes,4,20,1,6,0.08497309684753418,20,235.36861361997515,4.248654842376709
Go,2025-07-02T02:10:11.021988,kubernetes,4,20,1,7,0.08285140991210938,20,241.3960127077674,4.142570495605469
Go,2025-07-02T02:10:11.103572,kubernetes,4,20,1,8,0.08057737350463867,20,248.20863637170604,4.028868675231934
Go,2025-07-02T02:10:11.188738,kubernetes,4,20,1,9,0.08516621589660645,20,234.8349024251637,4.258310794830322
Go,2025-07-02T02:10:11.274363,kubernetes,4,20,1,10,0.08562469482421875,20,233.57747482847722,4.2812347412109375
Go,2025-07-02T02:10:11.935399,kubernetes,4,20,10,1,0.6510372161865234,200,307.20210001435555,3.255186080932617
Go,2025-07-02T02:10:12.585431,kubernetes,4,20,10,2,0.6490340232849121,200,308.1502553406268,3.2451701164245605
Go,2025-07-02T02:10:13.244398,kubernetes,4,20,10,3,0.6589670181274414,200,303.50532651593323,3.294835090637207
Go,2025-07-02T02:10:13.894279,kubernetes,4,20,10,4,0.64988112449646,200,307.7485904133063,3.2494056224823
Go,2025-07-02T02:10:14.564289,kubernetes,4,20,10,5,0.6690094470977783,200,298.9494406508272,3.3450472354888916
Go,2025-07-02T02:10:15.214219,kubernetes,4,20,10,6,0.6499302387237549,200,307.7253343262393,3.2496511936187744
Go,2025-07-02T02:10:15.855338,kubernetes,4,20,10,7,0.6411190032958984,200,311.9545653331588,3.205595016479492
Go,2025-07-02T02:10:16.514217,kubernetes,4,20,10,8,0.6588785648345947,200,303.5460715742181,3.2943928241729736
Go,2025-07-02T02:10:17.154100,kubernetes,4,20,10,9,0.6388804912567139,200,313.04759299597447,3.1944024562835693
Go,2025-07-02T02:10:17.815247,kubernetes,4,20,10,10,0.6611473560333252,200,302.5044238245717,3.305736780166626
Go,2025-07-02T02:10:24.314102,kubernetes,4,20,100,1,6.488849878311157,2000,308.221031077473,3.2444249391555786
Go,2025-07-02T02:10:30.693656,kubernetes,4,20,100,2,6.379554033279419,2000,313.5015378139053,3.1897770166397095
Go,2025-07-02T02:10:37.063356,kubernetes,4,20,100,3,6.36970067024231,2000,313.9864969390968,3.184850335121155
Go,2025-07-02T02:10:43.483510,kubernetes,4,20,100,4,6.420153379440308,2000,311.5190372872922,3.210076689720154
Go,2025-07-02T02:10:49.842654,kubernetes,4,20,100,5,6.359144449234009,2000,314.5077165594045,3.1795722246170044
Go,2025-07-02T02:10:56.253698,kubernetes,4,20,100,6,6.411044120788574,2000,311.9616652636599,3.205522060394287
Go,2025-07-02T02:11:02.632703,kubernetes,4,20,100,7,6.379004955291748,2000,313.52852271119275,3.189502477645874
Go,2025-07-02T02:11:09.122070,kubernetes,4,20,100,8,6.488367795944214,2000,308.2439317404558,3.244183897972107
Go,2025-07-02T02:11:15.542165,kubernetes,4,20,100,9,6.420094966888428,2000,311.521871610152,3.210047483444214
Go,2025-07-02T02:11:21.961445,kubernetes,4,20,100,10,6.4192795753479,2000,311.5614418291803,3.20963978767395
Go,2025-07-02T02:11:52.004246,kubernetes,4,20,500,1,30.031797647476196,10000,332.98040022057677,3.0031797647476197
Go,2025-07-02T02:12:22.042703,kubernetes,4,20,500,2,30.038456916809082,10000,332.90658130991227,3.003845691680908
Go,2025-07-02T02:12:52.085426,kubernetes,4,20,500,3,30.042722702026367,10000,332.85931169366035,3.0042722702026365
Go,2025-07-02T02:13:22.123889,kubernetes,4,20,500,4,30.038463830947876,10000,332.9065046827478,3.0038463830947877
Go,2025-07-02T02:13:52.154805,kubernetes,4,20,500,5,30.03091549873352,10000,332.9901814156057,3.003091549873352
Go,2025-07-02T02:14:22.190484,kubernetes,4,20,500,6,30.035679578781128,10000,332.9373645024684,3.0035679578781127
Go,2025-07-02T02:14:52.228459,kubernetes,4,20,500,7,30.03797435760498,10000,332.9119294446768,3.003797435760498
Go,2025-07-02T02:15:22.269870,kubernetes,4,20,500,8,30.040412187576294,10000,332.88491308170745,3.0040412187576293
Go,2025-07-02T02:15:52.306453,kubernetes,4,20,500,9,30.036583185195923,10000,332.9273485716805,3.003658318519592
Go,2025-07-02T02:16:22.345764,kubernetes,4,20,500,10,30.039311170578003,10000,332.8971141586794,3.0039311170578005
Go,2025-07-02T02:16:52.392507,kubernetes,4,20,1000,1,30.036745309829712,20000,665.851103163793,1.5018372654914856
Go,2025-07-02T02:17:22.429042,kubernetes,4,20,1000,2,30.03553533554077,20000,665.8779268147149,1.5017767667770385
Go,2025-07-02T02:17:52.469006,kubernetes,4,20,1000,3,30.03896427154541,20000,665.8019171102088,1.5019482135772706
Go,2025-07-02T02:18:22.504008,kubernetes,4,20,1000,4,30.035002946853638,20000,665.8897299057908,1.501750147342682
Go,2025-07-02T02:18:52.541133,kubernetes,4,20,1000,5,30.037124395370483,20000,665.8426997453369,1.5018562197685241
Go,2025-07-02T02:19:22.579288,kubernetes,4,20,1000,6,30.03715491294861,20000,665.8420232529504,1.5018577456474305
Go,2025-07-02T02:19:52.616184,kubernetes,4,20,1000,7,30.036896228790283,20000,665.8477576265038,1.5018448114395142
Go,2025-07-02T02:20:22.648082,kubernetes,4,20,1000,8,30.03189730644226,20000,665.9585904920407,1.501594865322113
Go,2025-07-02T02:20:52.685478,kubernetes,4,20,1000,9,30.0373957157135,20000,665.8366853534301,1.501869785785675
Go,2025-07-02T02:21:22.722704,kubernetes,4,20,1000,10,30.03722643852234,20000,665.8404377293061,1.501861321926117
Go,2025-07-02T02:21:52.764894,kubernetes,4,20,10000,1,30.03218913078308,200000,6659.521193378455,0.1501609456539154
Go,2025-07-02T02:22:22.803981,kubernetes,4,20,10000,2,30.039087295532227,200000,6657.991903427319,0.15019543647766112
Go,2025-07-02T02:22:52.845068,kubernetes,4,20,10000,3,30.041086435317993,200000,6657.548835013794,0.15020543217658996
Go,2025-07-02T02:23:22.883631,kubernetes,4,20,10000,4,30.03856348991394,200000,6658.108003971431,0.1501928174495697
Go,2025-07-02T02:23:52.914777,kubernetes,4,20,10000,5,30.031145334243774,200000,6659.752659248228,0.15015572667121888
Go,2025-07-02T02:24:22.950177,kubernetes,4,20,10000,6,30.03540015220642,200000,6658.809237982064,0.1501770007610321
Go,2025-07-02T02:24:52.986062,kubernetes,4,20,10000,7,30.035885334014893,200000,6658.701675542255,0.15017942667007447
Go,2025-07-02T02:25:23.021724,kubernetes,4,20,10000,8,30.035662174224854,200000,6658.751148547352,0.15017831087112427
Go,2025-07-02T02:25:53.061164,kubernetes,4,20,10000,9,30.03844141960144,200000,6658.13506121163,0.1501922070980072
Go,2025-07-02T02:26:23.091089,kubernetes,4,20,10000,10,30.028916597366333,200000,6660.246944025309,0.15014458298683167
Go,2025-07-02T02:26:23.228918,kubernetes,4,30,1,1,0.1272733211517334,30,235.71318583125867,4.242444038391113
Go,2025-07-02T02:26:23.354683,kubernetes,4,30,1,2,0.12576532363891602,30,238.5395205289878,4.192177454630534
Go,2025-07-02T02:26:23.482028,kubernetes,4,30,1,3,0.12734413146972656,30,235.58211637834194,4.244804382324219
Go,2025-07-02T02:26:23.610125,kubernetes,4,30,1,4,0.1280972957611084,30,234.19698145656167,4.269909858703613
Go,2025-07-02T02:26:23.739638,kubernetes,4,30,1,5,0.12951278686523438,30,231.63735972430857,4.3170928955078125
Go,2025-07-02T02:26:23.864783,kubernetes,4,30,1,6,0.12514543533325195,30,239.72108866865563,4.171514511108398
Go,2025-07-02T02:26:23.992438,kubernetes,4,30,1,7,0.12665176391601562,30,236.86997379597,4.2217254638671875
Go,2025-07-02T02:26:24.119710,kubernetes,4,30,1,8,0.12627124786376953,30,237.58377704769458,4.209041595458984
Go,2025-07-02T02:26:24.254391,kubernetes,4,30,1,9,0.13468098640441895,30,222.74859132614495,4.489366213480632
Go,2025-07-02T02:26:24.378910,kubernetes,4,30,1,10,0.12352132797241211,30,242.87303652289387,4.117377599080403
Go,2025-07-02T02:26:25.101183,kubernetes,4,30,10,1,0.7122724056243896,300,421.18717169313203,2.374241352081299
Go,2025-07-02T02:26:25.821078,kubernetes,4,30,10,2,0.7188942432403564,300,417.30755646028655,2.3963141441345215
Go,2025-07-02T02:26:26.510898,kubernetes,4,30,10,3,0.6898195743560791,300,434.8963281884815,2.29939858118693
Go,2025-07-02T02:26:27.192900,kubernetes,4,30,10,4,0.6810019016265869,300,440.5274042310952,2.2700063387552896
Go,2025-07-02T02:26:27.881111,kubernetes,4,30,10,5,0.6882109642028809,300,435.91284592141665,2.294036547342936
Go,2025-07-02T02:26:28.601342,kubernetes,4,30,10,6,0.7192327976226807,300,417.11112311842055,2.397442658742269
Go,2025-07-02T02:26:29.311132,kubernetes,4,30,10,7,0.7097899913787842,300,422.660228580066,2.3659666379292807
Go,2025-07-02T02:26:30.001073,kubernetes,4,30,10,8,0.6889405250549316,300,435.451231405033,2.296468416849772
Go,2025-07-02T02:26:30.700935,kubernetes,4,30,10,9,0.6988627910614014,300,429.2688118999346,2.329542636871338
Go,2025-07-02T02:26:31.402849,kubernetes,4,30,10,10,0.7019143104553223,300,427.402598196629,2.3397143681844077
Go,2025-07-02T02:26:37.861604,kubernetes,4,30,100,1,6.448749303817749,3000,465.2064855775923,2.149583101272583
Go,2025-07-02T02:26:44.300255,kubernetes,4,30,100,2,6.437652349472046,3000,466.008388950365,2.145884116490682
Go,2025-07-02T02:26:50.700204,kubernetes,4,30,100,3,6.399949550628662,3000,468.7536950514418,2.1333165168762207
Go,2025-07-02T02:26:57.169401,kubernetes,4,30,100,4,6.469196319580078,3000,463.73611988246677,2.1563987731933594
Go,2025-07-02T02:27:03.629622,kubernetes,4,30,100,5,6.460221290588379,3000,464.3803772435121,2.153407096862793
Go,2025-07-02T02:27:10.058892,kubernetes,4,30,100,6,6.429270029067993,3000,466.61595895590176,2.143090009689331
Go,2025-07-02T02:27:16.538812,kubernetes,4,30,100,7,6.479919910430908,3000,462.9686850250751,2.1599733034769693
Go,2025-07-02T02:27:22.998329,kubernetes,4,30,100,8,6.458520412445068,3000,464.50267374230674,2.1528401374816895
Go,2025-07-02T02:27:29.429144,kubernetes,4,30,100,9,6.429816246032715,3000,466.5763196344905,2.143272082010905
Go,2025-07-02T02:27:35.927921,kubernetes,4,30,100,10,6.498777151107788,3000,461.62530738396174,2.1662590503692627
Go,2025-07-02T02:28:05.985608,kubernetes,4,30,500,1,30.04712724685669,15000,499.21577782678673,2.0031418164571124
Go,2025-07-02T02:28:36.033581,kubernetes,4,30,500,2,30.046973943710327,15000,499.21832488359183,2.0031315962473553
Go,2025-07-02T02:29:06.077263,kubernetes,4,30,500,3,30.043681859970093,15000,499.27302751750454,2.0029121239980063
Go,2025-07-02T02:29:36.127135,kubernetes,4,30,500,4,30.049872159957886,15000,499.1701768364868,2.0033248106638593
Go,2025-07-02T02:30:06.169374,kubernetes,4,30,500,5,30.04223918914795,15000,499.29700331453313,2.0028159459431967
Go,2025-07-02T02:30:36.218801,kubernetes,4,30,500,6,30.048425674438477,15000,499.19420612974625,2.0032283782958986
Go,2025-07-02T02:31:06.271825,kubernetes,4,30,500,7,30.052029609680176,15000,499.13434116836794,2.003468640645345
Go,2025-07-02T02:31:36.313818,kubernetes,4,30,500,8,30.041993379592896,15000,499.301088661756,2.002799558639526
Go,2025-07-02T02:32:06.360036,kubernetes,4,30,500,9,30.045218467712402,15000,499.24749311174094,2.00301456451416
Go,2025-07-02T02:32:36.405579,kubernetes,4,30,500,10,30.04554319381714,15000,499.2420973466289,2.0030362129211428
Go,2025-07-02T02:33:06.475830,kubernetes,4,30,1000,1,30.059253215789795,30000,998.02878616563,1.0019751071929932
Go,2025-07-02T02:33:36.518007,kubernetes,4,30,1000,2,30.042177200317383,30000,998.5960671213624,1.001405906677246
Go,2025-07-02T02:34:06.561962,kubernetes,4,30,1000,3,30.043955326080322,30000,998.5369660684402,1.0014651775360108
Go,2025-07-02T02:34:36.607027,kubernetes,4,30,1000,4,30.044065475463867,30000,998.5333051713706,1.0014688491821289
Go,2025-07-02T02:35:06.657359,kubernetes,4,30,1000,5,30.0493323802948,30000,998.3582869772125,1.0016444126764934
Go,2025-07-02T02:35:36.704136,kubernetes,4,30,1000,6,30.046776294708252,30000,998.4432175269169,1.0015592098236084
Go,2025-07-02T02:36:06.747751,kubernetes,4,30,1000,7,30.042615175247192,30000,998.5815091329897,1.001420505841573
Go,2025-07-02T02:36:36.796737,kubernetes,4,30,1000,8,30.048985719680786,30000,998.3698045538788,1.001632857322693
Go,2025-07-02T02:37:06.841197,kubernetes,4,30,1000,9,30.044460773468018,30000,998.5201673678471,1.0014820257822672
Go,2025-07-02T02:37:36.890809,kubernetes,4,30,1000,10,30.04860544204712,30000,998.3824393401264,1.0016201814015706
Go,2025-07-02T02:38:06.956837,kubernetes,4,30,10000,1,30.054927110671997,300000,9981.724423928983,0.10018309036890666
Go,2025-07-02T02:38:37.003301,kubernetes,4,30,10000,2,30.04646396636963,300000,9984.535961895006,0.10015487988789876
Go,2025-07-02T02:39:07.050248,kubernetes,4,30,10000,3,30.04494047164917,300000,9985.042249728676,0.1001498015721639
Go,2025-07-02T02:39:37.102997,kubernetes,4,30,10000,4,30.052748918533325,300000,9982.447888984692,0.10017582972844442
Go,2025-07-02T02:40:07.150769,kubernetes,4,30,10000,5,30.047772645950317,300000,9984.101102430048,0.10015924215316772
Go,2025-07-02T02:40:37.191111,kubernetes,4,30,10000,6,30.04034113883972,300000,9986.571011742752,0.10013447046279907
Go,2025-07-02T02:41:07.240053,kubernetes,4,30,10000,7,30.04894232749939,300000,9983.71246250002,0.10016314109166463
Go,2025-07-02T02:41:37.280982,kubernetes,4,30,10000,8,30.040929555892944,300000,9986.37540299251,0.10013643185297648
Go,2025-07-02T02:42:07.328873,kubernetes,4,30,10000,9,30.047890186309814,300000,9984.062046948096,0.10015963395436604
Go,2025-07-02T02:42:37.373554,kubernetes,4,30,10000,10,30.044681072235107,300000,9985.128458469011,0.10014893690745036
Go,2025-07-02T02:42:37.545597,kubernetes,4,40,1,1,0.16121149063110352,40,248.12127127793306,4.030287265777588
Go,2025-07-02T02:42:37.715269,kubernetes,4,40,1,2,0.1686716079711914,40,237.1472026687021,4.216790199279785
Go,2025-07-02T02:42:37.881822,kubernetes,4,40,1,3,0.16655325889587402,40,240.16341838743156,4.163831472396851
Go,2025-07-02T02:42:38.051864,kubernetes,4,40,1,4,0.1700420379638672,40,235.2359479983399,4.25105094909668
Go,2025-07-02T02:42:38.218562,kubernetes,4,40,1,5,0.16569781303405762,40,241.4033068244442,4.14244532585144
Go,2025-07-02T02:42:38.384483,kubernetes,4,40,1,6,0.16491961479187012,40,242.54240498002812,4.122990369796753
Go,2025-07-02T02:42:38.553374,kubernetes,4,40,1,7,0.16889166831970215,40,236.83820757979794,4.222291707992554
Go,2025-07-02T02:42:38.725694,kubernetes,4,40,1,8,0.17231988906860352,40,232.12642612644274,4.307997226715088
Go,2025-07-02T02:42:38.892941,kubernetes,4,40,1,9,0.16724681854248047,40,239.16747922974722,4.181170463562012
Go,2025-07-02T02:42:39.068466,kubernetes,4,40,1,10,0.17452549934387207,40,229.19286952554123,4.363137483596802
Go,2025-07-02T02:42:39.826173,kubernetes,4,40,10,1,0.7457082271575928,400,536.4028254384094,1.864270567893982
Go,2025-07-02T02:42:40.546604,kubernetes,4,40,10,2,0.720430850982666,400,555.2233076282074,1.801077127456665
Go,2025-07-02T02:42:41.294697,kubernetes,4,40,10,3,0.7480928897857666,400,534.6929578685731,1.8702322244644165
Go,2025-07-02T02:42:42.026762,kubernetes,4,40,10,4,0.7320656776428223,400,546.3990625649323,1.8301641941070557
Go,2025-07-02T02:42:42.765700,kubernetes,4,40,10,5,0.7389376163482666,400,541.3176852150901,1.8473440408706665
Go,2025-07-02T02:42:43.514631,kubernetes,4,40,10,6,0.7489309310913086,400,534.0946453061272,1.8723273277282715
Go,2025-07-02T02:42:44.224711,kubernetes,4,40,10,7,0.7090795040130615,400,564.1116373216054,1.7726987600326538
Go,2025-07-02T02:42:44.945844,kubernetes,4,40,10,8,0.7201311588287354,400,555.4543711878598,1.8003278970718384
Go,2025-07-02T02:42:45.684474,kubernetes,4,40,10,9,0.7386307716369629,400,541.5425613984575,1.8465769290924072
Go,2025-07-02T02:42:46.414498,kubernetes,4,40,10,10,0.7300236225128174,400,547.9274747619239,1.8250590562820435
Go,2025-07-02T02:42:52.903945,kubernetes,4,40,100,1,6.4784464836120605,4000,617.4319738718901,1.6196116209030151
Go,2025-07-02T02:42:59.424007,kubernetes,4,40,100,2,6.520062446594238,4000,613.4910566829624,1.6300156116485596
Go,2025-07-02T02:43:05.923668,kubernetes,4,40,100,3,6.498661756515503,4000,615.511339082948,1.6246654391288757
Go,2025-07-02T02:43:12.393192,kubernetes,4,40,100,4,6.469523906707764,4000,618.2835178725749,1.617380976676941
Go,2025-07-02T02:43:18.932831,kubernetes,4,40,100,5,6.538638353347778,4000,611.7481628192517,1.6346595883369446
Go,2025-07-02T02:43:25.392600,kubernetes,4,40,100,6,6.459769010543823,4000,619.2171877153941,1.6149422526359558
Go,2025-07-02T02:43:31.882504,kubernetes,4,40,100,7,6.488905191421509,4000,616.4368074429717,1.6222262978553772
Go,2025-07-02T02:43:38.402619,kubernetes,4,40,100,8,6.5201146602630615,4000,613.4861437910074,1.6300286650657654
Go,2025-07-02T02:43:44.862900,kubernetes,4,40,100,9,6.459279537200928,4000,619.2641109527465,1.614819884300232
Go,2025-07-02T02:43:51.341676,kubernetes,4,40,100,10,6.478775978088379,4000,617.4005728131744,1.6196939945220947
Go,2025-07-02T02:44:21.412984,kubernetes,4,40,500,1,30.05930781364441,20000,665.3513156055335,1.5029653906822205
Go,2025-07-02T02:44:51.472608,kubernetes,4,40,500,2,30.059624433517456,20000,665.3443074192022,1.502981221675873
Go,2025-07-02T02:45:21.530654,kubernetes,4,40,500,3,30.057047605514526,20000,665.4013482126111,1.5028523802757263
Go,2025-07-02T02:45:51.583858,kubernetes,4,40,500,4,30.05320382118225,20000,665.4864525925685,1.5026601910591126
Go,2025-07-02T02:46:21.640825,kubernetes,4,40,500,5,30.05696678161621,20000,665.4031374926572,1.5028483390808105
Go,2025-07-02T02:46:51.705976,kubernetes,4,40,500,6,30.06515097618103,20000,665.2220045675108,1.5032575488090516
Go,2025-07-02T02:47:21.769774,kubernetes,4,40,500,7,30.062799215316772,20000,665.2740437360919,1.5031399607658387
Go,2025-07-02T02:47:51.834377,kubernetes,4,40,500,8,30.064603567123413,20000,665.2341167694833,1.5032301783561706
Go,2025-07-02T02:48:21.890854,kubernetes,4,40,500,9,30.055474996566772,20000,665.4361643688743,1.5027737498283387
Go,2025-07-02T02:48:51.949949,kubernetes,4,40,500,10,30.058094263076782,20000,665.3781781690632,1.5029047131538391
Go,2025-07-02T02:49:22.029900,kubernetes,4,40,1000,1,30.067951917648315,40000,1330.3200733310368,0.7516987979412079
Go,2025-07-02T02:49:52.086755,kubernetes,4,40,1000,2,30.05685520172119,40000,1330.8112153299862,0.7514213800430298
Go,2025-07-02T02:50:22.143802,kubernetes,4,40,1000,3,30.05604863166809,40000,1330.8469283568638,0.7514012157917023
Go,2025-07-02T02:50:52.203556,kubernetes,4,40,1000,4,30.059754133224487,40000,1330.682873277022,0.7514938533306121
Go,2025-07-02T02:51:22.264896,kubernetes,4,40,1000,5,30.06134033203125,40000,1330.6126592558753,0.7515335083007812
Go,2025-07-02T02:51:52.317666,kubernetes,4,40,1000,6,30.052769422531128,40000,1330.992143772655,0.7513192355632782
Go,2025-07-02T02:52:22.385971,kubernetes,4,40,1000,7,30.068304777145386,40000,1330.3044616736622,0.7517076194286346
Go,2025-07-02T02:52:52.444423,kubernetes,4,40,1000,8,30.058452367782593,40000,1330.7405022246924,0.7514613091945648
Go,2025-07-02T02:53:22.505948,kubernetes,4,40,1000,9,30.06052541732788,40000,1330.6487310079642,0.751513135433197
Go,2025-07-02T02:53:52.565772,kubernetes,4,40,1000,10,30.059823036193848,40000,1330.6798230926902,0.7514955759048462
Go,2025-07-02T02:54:22.634643,kubernetes,4,40,10000,1,30.056824922561646,400000,13308.125559854021,0.07514206230640412
Go,2025-07-02T02:54:52.690544,kubernetes,4,40,10000,2,30.05590057373047,400000,13308.53484222692,0.07513975143432618
Go,2025-07-02T02:55:22.755758,kubernetes,4,40,10000,3,30.06468653678894,400000,13304.645618391403,0.07516171634197236
Go,2025-07-02T02:55:52.813788,kubernetes,4,40,10000,4,30.058030605316162,400000,13307.591746521633,0.0751450765132904
Go,2025-07-02T02:56:22.869495,kubernetes,4,40,10000,5,30.05570650100708,400000,13308.62077677652,0.0751392662525177
Go,2025-07-02T02:56:52.925743,kubernetes,4,40,10000,6,30.05624794960022,400000,13308.381028488302,0.07514061987400054
Go,2025-07-02T02:57:22.990157,kubernetes,4,40,10000,7,30.064414262771606,400000,13304.766109989214,0.07516103565692901
Go,2025-07-02T02:57:53.057731,kubernetes,4,40,10000,8,30.066574335098267,400000,13303.810255931263,0.07516643583774567
Go,2025-07-02T02:58:23.124960,kubernetes,4,40,10000,9,30.06722855567932,400000,13303.520783741973,0.0751680713891983
Go,2025-07-02T02:58:53.180372,kubernetes,4,40,10000,10,30.055412769317627,400000,13308.75084198957,0.07513853192329406
Go,2025-07-02T02:58:53.402737,kubernetes,4,50,1,1,0.21036672592163086,50,237.68017390082304,4.207334518432617
Go,2025-07-02T02:58:53.618510,kubernetes,4,50,1,2,0.21477246284484863,50,232.8045194328285,4.295449256896973
Go,2025-07-02T02:58:53.829523,kubernetes,4,50,1,3,0.2110137939453125,50,236.95133415286716,4.22027587890625
Go,2025-07-02T02:58:54.038241,kubernetes,4,50,1,4,0.20871758460998535,50,239.55815746637347,4.174351692199707
Go,2025-07-02T02:58:54.253611,kubernetes,4,50,1,5,0.21537041664123535,50,232.15816164431786,4.307408332824707
Go,2025-07-02T02:58:54.466832,kubernetes,4,50,1,6,0.21322059631347656,50,234.49892207641182,4.264411926269531
Go,2025-07-02T02:58:54.678320,kubernetes,4,50,1,7,0.2114884853363037,50,236.4194907372439,4.229769706726074
Go,2025-07-02T02:58:54.891644,kubernetes,4,50,1,8,0.21332406997680664,50,234.38517746936003,4.266481399536133
Go,2025-07-02T02:58:55.096294,kubernetes,4,50,1,9,0.20364785194396973,50,245.52186297431047,4.0729570388793945
Go,2025-07-02T02:58:55.306735,kubernetes,4,50,1,10,0.21044063568115234,50,237.59669722608683,4.208812713623047
Go,2025-07-02T02:58:56.090263,kubernetes,4,50,10,1,0.7715277671813965,500,648.064815381354,1.543055534362793
Go,2025-07-02T02:58:56.870765,kubernetes,4,50,10,2,0.7795004844665527,500,641.4364198146362,1.5590009689331055
Go,2025-07-02T02:58:57.661266,kubernetes,4,50,10,3,0.7894995212554932,500,633.3126069600148,1.5789990425109863
Go,2025-07-02T02:58:58.421174,kubernetes,4,50,10,4,0.7589066028594971,500,658.8426008102202,1.5178132057189941
Go,2025-07-02T02:58:59.201184,kubernetes,4,50,10,5,0.7800097465515137,500,641.0176311392781,1.5600194931030273
Go,2025-07-02T02:58:59.971603,kubernetes,4,50,10,6,0.7698979377746582,500,649.4367311142809,1.5397958755493164
Go,2025-07-02T02:59:00.781123,kubernetes,4,50,10,7,0.8095200061798096,500,617.6499606965126,1.6190400123596191
Go,2025-07-02T02:59:01.551358,kubernetes,4,50,10,8,0.7702350616455078,500,649.1524794155885,1.5404701232910156
Go,2025-07-02T02:59:02.331828,kubernetes,4,50,10,9,0.7804708480834961,500,640.6389184526072,1.5609416961669922
Go,2025-07-02T02:59:03.120957,kubernetes,4,50,10,10,0.789128303527832,500,633.6105266592625,1.578256607055664
Go,2025-07-02T02:59:09.699823,kubernetes,4,50,100,1,6.566866397857666,5000,761.3981611733672,1.3133732795715332
Go,2025-07-02T02:59:16.219343,kubernetes,4,50,100,2,6.519520044326782,5000,766.927621359328,1.3039040088653564
Go,2025-07-02T02:59:22.769504,kubernetes,4,50,100,3,6.550161361694336,5000,763.339973460844,1.310032272338867
Go,2025-07-02T02:59:29.329475,kubernetes,4,50,100,4,6.558972120285034,5000,762.3145682440734,1.3117944240570067
Go,2025-07-02T02:59:35.909668,kubernetes,4,50,100,5,6.580192565917969,5000,759.8561820055909,1.3160385131835937
Go,2025-07-02T02:59:42.468275,kubernetes,4,50,100,6,6.558607578277588,5000,762.3569393845473,1.3117215156555175
Go,2025-07-02T02:59:48.997916,kubernetes,4,50,100,7,6.5286407470703125,5000,765.8562009624621,1.3057281494140625
Go,2025-07-02T02:59:55.468527,kubernetes,4,50,100,8,6.46861457824707,5000,772.9630417020378,1.293722915649414
Go,2025-07-02T03:00:01.977869,kubernetes,4,50,100,9,6.509342193603516,5000,768.1267709221542,1.3018684387207031
Go,2025-07-02T03:00:08.507169,kubernetes,4,50,100,10,6.5293004512786865,5000,765.778820764912,1.3058600902557373
Go,2025-07-02T03:00:38.582373,kubernetes,4,50,500,1,30.063148021697998,25000,831.582906153285,1.20252592086792
Go,2025-07-02T03:01:08.658094,kubernetes,4,50,500,2,30.073716402053833,25000,831.2906747465594,1.2029486560821534
Go,2025-07-02T03:01:38.723070,kubernetes,4,50,500,3,30.06497597694397,25000,831.5323457824093,1.2025990390777588
Go,2025-07-02T03:02:08.789413,kubernetes,4,50,500,4,30.066343784332275,25000,831.4945169032368,1.2026537513732911
Go,2025-07-02T03:02:38.860616,kubernetes,4,50,500,5,30.071202754974365,25000,831.3601622025083,1.2028481101989745
Go,2025-07-02T03:03:08.928184,kubernetes,4,50,500,6,30.06556749343872,25000,831.5159860347159,1.2026226997375489
Go,2025-07-02T03:03:39.005686,kubernetes,4,50,500,7,30.076494932174683,25000,831.2138783584106,1.2030597972869872
Go,2025-07-02T03:04:09.077576,kubernetes,4,50,500,8,30.071889877319336,25000,831.3411661850813,1.2028755950927734
Go,2025-07-02T03:04:39.146421,kubernetes,4,50,500,9,30.06843614578247,25000,831.4366559933849,1.202737445831299
Go,2025-07-02T03:05:09.218514,kubernetes,4,50,500,10,30.07209277153015,25000,831.3355571870275,1.202883710861206
Go,2025-07-02T03:05:39.297882,kubernetes,4,50,1000,1,30.067365646362305,50000,1662.9325158737092,0.6013473129272461
Go,2025-07-02T03:06:09.368663,kubernetes,4,50,1000,2,30.069780111312866,50000,1662.798990046122,0.6013956022262573
Go,2025-07-02T03:06:39.441253,kubernetes,4,50,1000,3,30.07158851623535,50000,1662.6989948670487,0.6014317703247071
Go,2025-07-02T03:07:09.507239,kubernetes,4,50,1000,4,30.065985918045044,50000,1663.0088278592232,0.6013197183609009
Go,2025-07-02T03:07:39.589428,kubernetes,4,50,1000,5,30.082189083099365,50000,1662.1130816603625,0.6016437816619873
Go,2025-07-02T03:08:09.658814,kubernetes,4,50,1000,6,30.06938648223877,50000,1662.8207572353942,0.6013877296447754
Go,2025-07-02T03:08:39.735290,kubernetes,4,50,1000,7,30.075474500656128,50000,1662.4841612693158,0.6015094900131226
Go,2025-07-02T03:09:09.800417,kubernetes,4,50,1000,8,30.06512689590454,50000,1663.0563434212872,0.6013025379180909
Go,2025-07-02T03:09:39.869681,kubernetes,4,50,1000,9,30.06826376914978,50000,1662.8828449782425,0.6013652753829956
Go,2025-07-02T03:10:09.939504,kubernetes,4,50,1000,10,30.069823026657104,50000,1662.7966169163901,0.6013964605331421
