cenario_id,repeticao,cliente_id,num_clientes,num_servidores,num_mensagens,tempo_inicio,tempo_fim,tempo_total_ms,status,erro,mem_mb,num_goroutine
C180,8,35,100,6,10000,2025-07-16T11:26:45.068818523-03:00,2025-07-16T11:26:46.403108982-03:00,1334.29,sucesso,,0.42,35
C180,8,36,100,6,10000,2025-07-16T11:26:45.068808976-03:00,2025-07-16T11:26:46.368100004-03:00,1299.29,sucesso,,0.42,35
C180,8,37,100,6,10000,2025-07-16T11:26:45.068806867-03:00,2025-07-16T11:26:46.511401526-03:00,1442.59,sucesso,,0.33,35
C180,8,38,100,6,10000,2025-07-16T11:26:45.068793737-03:00,2025-07-16T11:26:46.857866376-03:00,1789.07,sucesso,,0.31,35
C180,8,39,100,6,10000,2025-07-16T11:26:45.068779425-03:00,2025-07-16T11:26:46.143363233-03:00,1074.58,sucesso,,0.28,35
C180,8,40,100,6,10000,2025-07-16T11:26:45.068795265-03:00,2025-07-16T11:26:46.061761185-03:00,992.97,sucesso,,0.32,35
C180,8,41,100,6,10000,2025-07-16T11:26:45.068146926-03:00,2025-07-16T11:26:46.4785047-03:00,1410.36,sucesso,,0.20,35
C180,8,42,100,6,10000,2025-07-16T11:26:45.067053386-03:00,2025-07-16T11:26:46.803925297-03:00,1736.87,sucesso,,0.20,35
C180,8,43,100,6,10000,2025-07-16T11:26:45.068830149-03:00,2025-07-16T11:26:46.706103579-03:00,1637.27,sucesso,,0.50,35
C180,8,44,100,6,10000,2025-07-16T11:26:45.068844622-03:00,2025-07-16T11:26:46.635535579-03:00,1566.69,sucesso,,0.53,35
C180,8,45,100,6,10000,2025-07-16T11:26:45.070779826-03:00,2025-07-16T11:26:46.770214403-03:00,1699.43,sucesso,,1.11,35
C180,8,46,100,6,10000,2025-07-16T11:26:45.068857912-03:00,2025-07-16T11:26:46.813396825-03:00,1744.54,sucesso,,0.53,35
C180,8,47,100,6,10000,2025-07-16T11:26:45.070789501-03:00,2025-07-16T11:26:46.775826118-03:00,1705.04,sucesso,,1.12,35
C180,8,48,100,6,10000,2025-07-16T11:26:45.070779328-03:00,2025-07-16T11:26:46.252147967-03:00,1181.37,sucesso,,1.11,35
C180,8,49,100,6,10000,2025-07-16T11:26:45.070768785-03:00,2025-07-16T11:26:46.706300819-03:00,1635.53,sucesso,,1.09,35
C180,8,50,100,6,10000,2025-07-16T11:26:45.07075796-03:00,2025-07-16T11:26:46.634376306-03:00,1563.62,sucesso,,1.03,35
C180,8,51,100,6,10000,2025-07-16T11:26:45.070686676-03:00,2025-07-16T11:26:46.478603315-03:00,1407.92,sucesso,,0.74,35
C180,8,52,100,6,10000,2025-07-16T11:26:45.070676523-03:00,2025-07-16T11:26:46.464204892-03:00,1393.53,sucesso,,0.74,35
C180,8,53,100,6,10000,2025-07-16T11:26:45.070665679-03:00,2025-07-16T11:26:46.421743874-03:00,1351.08,sucesso,,0.73,35
C180,8,54,100,6,10000,2025-07-16T11:26:45.07064384-03:00,2025-07-16T11:26:46.515898744-03:00,1445.25,sucesso,,0.54,35
C180,8,55,100,6,10000,2025-07-16T11:26:45.070632725-03:00,2025-07-16T11:26:46.813481012-03:00,1742.85,sucesso,,0.54,35
C180,8,56,100,6,10000,2025-07-16T11:26:45.070746114-03:00,2025-07-16T11:26:46.227964482-03:00,1157.22,sucesso,,0.94,35
C180,8,57,100,6,10000,2025-07-16T11:26:45.070792965-03:00,2025-07-16T11:26:46.763633965-03:00,1692.84,sucesso,,1.19,35
C180,8,58,100,6,10000,2025-07-16T11:26:45.070654644-03:00,2025-07-16T11:26:46.767800682-03:00,1697.15,sucesso,,0.72,35
C180,8,59,100,6,10000,2025-07-16T11:26:45.070617992-03:00,2025-07-16T11:26:46.575553251-03:00,1504.94,sucesso,,0.53,35
C180,8,60,100,6,10000,2025-07-16T11:26:45.070766456-03:00,2025-07-16T11:26:46.840359636-03:00,1769.59,sucesso,,1.04,35
C180,8,61,100,6,10000,2025-07-16T11:26:45.070756724-03:00,2025-07-16T11:26:46.495244964-03:00,1424.49,sucesso,,1.03,35
C180,8,62,100,6,10000,2025-07-16T11:26:45.070747714-03:00,2025-07-16T11:26:46.866410713-03:00,1795.66,sucesso,,1.02,35
C180,8,63,100,6,10000,2025-07-16T11:26:45.070738623-03:00,2025-07-16T11:26:46.252832085-03:00,1182.09,sucesso,,0.94,35
C180,8,64,100,6,10000,2025-07-16T11:26:45.070729392-03:00,2025-07-16T11:26:46.588851219-03:00,1518.12,sucesso,,0.88,35
C180,8,65,100,6,10000,2025-07-16T11:26:45.070720262-03:00,2025-07-16T11:26:46.818488081-03:00,1747.77,sucesso,,0.79,35
C180,8,66,100,6,10000,2025-07-16T11:26:45.070708385-03:00,2025-07-16T11:26:46.693832974-03:00,1623.12,sucesso,,0.75,35
C180,8,67,100,6,10000,2025-07-16T11:26:45.070699415-03:00,2025-07-16T11:26:46.776814564-03:00,1706.12,sucesso,,0.75,35
C180,8,68,100,6,10000,2025-07-16T11:26:45.06881957-03:00,2025-07-16T11:26:46.866444446-03:00,1797.62,sucesso,,0.43,35
C180,8,1,100,6,10000,2025-07-16T11:26:44.888598533-03:00,2025-07-16T11:26:45.910357503-03:00,1021.76,sucesso,,0.23,35
C180,8,2,100,6,10000,2025-07-16T11:26:44.888341112-03:00,2025-07-16T11:26:46.073699184-03:00,1185.36,sucesso,,0.23,35
C180,8,3,100,6,10000,2025-07-16T11:26:44.887220298-03:00,2025-07-16T11:26:46.29882143-03:00,1411.60,sucesso,,0.21,35
C180,8,4,100,6,10000,2025-07-16T11:26:44.88802558-03:00,2025-07-16T11:26:45.461610775-03:00,573.59,sucesso,,0.22,35
C180,8,5,100,6,10000,2025-07-16T11:26:44.903420241-03:00,2025-07-16T11:26:46.219083603-03:00,1315.66,sucesso,,0.75,35
C180,8,6,100,6,10000,2025-07-16T11:26:44.903500418-03:00,2025-07-16T11:26:46.157967824-03:00,1254.47,sucesso,,0.96,35
C180,8,7,100,6,10000,2025-07-16T11:26:44.889723514-03:00,2025-07-16T11:26:45.367836943-03:00,478.11,sucesso,,0.27,35
C180,8,8,100,6,10000,2025-07-16T11:26:44.887888086-03:00,2025-07-16T11:26:46.253345757-03:00,1365.46,sucesso,,0.22,35
C180,8,9,100,6,10000,2025-07-16T11:26:44.888737261-03:00,2025-07-16T11:26:45.668777475-03:00,780.04,sucesso,,0.24,35
C180,8,10,100,6,10000,2025-07-16T11:26:44.903522349-03:00,2025-07-16T11:26:46.75936144-03:00,1855.84,sucesso,,1.08,35
C180,8,11,100,6,10000,2025-07-16T11:26:44.903511133-03:00,2025-07-16T11:26:46.310630958-03:00,1407.12,sucesso,,0.99,35
C180,8,12,100,6,10000,2025-07-16T11:26:44.903408103-03:00,2025-07-16T11:26:45.659365759-03:00,755.96,sucesso,,0.63,35
C180,8,13,100,6,10000,2025-07-16T11:26:44.903432139-03:00,2025-07-16T11:26:46.776667872-03:00,1873.24,sucesso,,0.75,35
C180,8,14,100,6,10000,2025-07-16T11:26:44.903381782-03:00,2025-07-16T11:26:46.768649496-03:00,1865.27,sucesso,,0.61,35
C180,8,15,100,6,10000,2025-07-16T11:26:44.903356864-03:00,2025-07-16T11:26:46.584028829-03:00,1680.67,sucesso,,0.57,35
C180,8,16,100,6,10000,2025-07-16T11:26:44.903343633-03:00,2025-07-16T11:26:46.600689146-03:00,1697.35,sucesso,,0.56,35
C180,8,17,100,6,10000,2025-07-16T11:26:44.903488991-03:00,2025-07-16T11:26:45.493295566-03:00,589.81,sucesso,,0.96,35
C180,8,18,100,6,10000,2025-07-16T11:26:44.903478356-03:00,2025-07-16T11:26:46.813293855-03:00,1909.82,sucesso,,0.96,35
C180,8,19,100,6,10000,2025-07-16T11:26:44.903466298-03:00,2025-07-16T11:26:46.391444668-03:00,1487.98,sucesso,,0.96,35
C180,8,20,100,6,10000,2025-07-16T11:26:44.903454391-03:00,2025-07-16T11:26:46.257711493-03:00,1354.26,sucesso,,0.96,35
C180,8,21,100,6,10000,2025-07-16T11:26:44.903443295-03:00,2025-07-16T11:26:45.393599933-03:00,490.16,sucesso,,0.76,35
C180,8,22,100,6,10000,2025-07-16T11:26:44.903394662-03:00,2025-07-16T11:26:46.687067858-03:00,1783.67,sucesso,,0.61,35
C180,8,23,100,6,10000,2025-07-16T11:26:44.903367639-03:00,2025-07-16T11:26:46.81812439-03:00,1914.76,sucesso,,0.59,35
C180,8,24,100,6,10000,2025-07-16T11:26:44.903330062-03:00,2025-07-16T11:26:46.812113833-03:00,1908.78,sucesso,,0.56,35
C180,8,25,100,6,10000,2025-07-16T11:26:44.903318044-03:00,2025-07-16T11:26:45.922052323-03:00,1018.73,sucesso,,0.54,35
C180,8,26,100,6,10000,2025-07-16T11:26:44.903301666-03:00,2025-07-16T11:26:46.091666148-03:00,1188.36,sucesso,,0.51,35
C180,8,27,100,6,10000,2025-07-16T11:26:44.903590176-03:00,2025-07-16T11:26:46.318570414-03:00,1414.98,sucesso,,1.19,35
C180,8,28,100,6,10000,2025-07-16T11:26:44.903602685-03:00,2025-07-16T11:26:45.960912016-03:00,1057.31,sucesso,,1.19,35
C180,8,29,100,6,10000,2025-07-16T11:26:44.903575973-03:00,2025-07-16T11:26:46.89538384-03:00,1991.81,sucesso,,1.14,35
C180,8,30,100,6,10000,2025-07-16T11:26:44.903560918-03:00,2025-07-16T11:26:46.580263743-03:00,1676.70,sucesso,,1.14,35
C180,8,31,100,6,10000,2025-07-16T11:26:44.903535068-03:00,2025-07-16T11:26:46.714039908-03:00,1810.50,sucesso,,1.14,35
C180,8,32,100,6,10000,2025-07-16T11:26:44.901151015-03:00,2025-07-16T11:26:46.496496788-03:00,1595.35,sucesso,,0.42,35
C180,8,33,100,6,10000,2025-07-16T11:26:44.90736191-03:00,2025-07-16T11:26:46.369704397-03:00,1462.34,sucesso,,1.20,35
C180,8,34,100,6,10000,2025-07-16T11:26:44.888238221-03:00,2025-07-16T11:26:46.518767591-03:00,1630.53,sucesso,,0.23,35
C180,8,69,100,6,10000,2025-07-16T11:26:45.124274576-03:00,2025-07-16T11:26:46.884762927-03:00,1760.49,sucesso,,1.55,33
C180,8,70,100,6,10000,2025-07-16T11:26:45.124242844-03:00,2025-07-16T11:26:46.623565323-03:00,1499.32,sucesso,,1.42,33
C180,8,71,100,6,10000,2025-07-16T11:26:45.124263982-03:00,2025-07-16T11:26:46.26608551-03:00,1141.82,sucesso,,1.55,33
C180,8,72,100,6,10000,2025-07-16T11:26:45.124253288-03:00,2025-07-16T11:26:46.600090172-03:00,1475.84,sucesso,,1.44,33
C180,8,73,100,6,10000,2025-07-16T11:26:45.124191078-03:00,2025-07-16T11:26:46.633857695-03:00,1509.67,sucesso,,1.23,33
C180,8,74,100,6,10000,2025-07-16T11:26:45.12423202-03:00,2025-07-16T11:26:46.840116285-03:00,1715.88,sucesso,,1.30,33
C180,8,75,100,6,10000,2025-07-16T11:26:45.124222067-03:00,2025-07-16T11:26:46.545141582-03:00,1420.92,sucesso,,1.29,33
C180,8,76,100,6,10000,2025-07-16T11:26:45.124211363-03:00,2025-07-16T11:26:46.600179397-03:00,1475.97,sucesso,,1.28,33
C180,8,77,100,6,10000,2025-07-16T11:26:45.12420109-03:00,2025-07-16T11:26:46.872420597-03:00,1748.22,sucesso,,1.25,33
C180,8,78,100,6,10000,2025-07-16T11:26:45.124076911-03:00,2025-07-16T11:26:46.751031873-03:00,1626.95,sucesso,,0.59,33
C180,8,79,100,6,10000,2025-07-16T11:26:45.124179151-03:00,2025-07-16T11:26:46.840093625-03:00,1715.91,sucesso,,1.05,33
C180,8,80,100,6,10000,2025-07-16T11:26:45.124169078-03:00,2025-07-16T11:26:46.725239049-03:00,1601.07,sucesso,,1.05,33
C180,8,81,100,6,10000,2025-07-16T11:26:45.124159246-03:00,2025-07-16T11:26:46.424003207-03:00,1299.84,sucesso,,0.92,33
C180,8,82,100,6,10000,2025-07-16T11:26:45.124148362-03:00,2025-07-16T11:26:46.726117138-03:00,1601.97,sucesso,,0.86,33
C180,8,83,100,6,10000,2025-07-16T11:26:45.1241388-03:00,2025-07-16T11:26:46.759324317-03:00,1635.19,sucesso,,0.70,33
C180,8,84,100,6,10000,2025-07-16T11:26:45.124129008-03:00,2025-07-16T11:26:46.847672927-03:00,1723.54,sucesso,,0.66,33
C180,8,85,100,6,10000,2025-07-16T11:26:45.124118514-03:00,2025-07-16T11:26:46.391658283-03:00,1267.54,sucesso,,0.66,33
C180,8,86,100,6,10000,2025-07-16T11:26:45.124108973-03:00,2025-07-16T11:26:46.546343998-03:00,1422.24,sucesso,,0.60,33
C180,8,87,100,6,10000,2025-07-16T11:26:45.12409857-03:00,2025-07-16T11:26:46.869347355-03:00,1745.25,sucesso,,0.60,33
C180,8,88,100,6,10000,2025-07-16T11:26:45.124087104-03:00,2025-07-16T11:26:46.716660024-03:00,1592.57,sucesso,,0.60,33
C180,8,89,100,6,10000,2025-07-16T11:26:45.124055833-03:00,2025-07-16T11:26:46.497047196-03:00,1372.99,sucesso,,0.49,33
C180,8,90,100,6,10000,2025-07-16T11:26:45.124046081-03:00,2025-07-16T11:26:46.906873871-03:00,1782.83,sucesso,,0.44,33
C180,8,91,100,6,10000,2025-07-16T11:26:45.12403651-03:00,2025-07-16T11:26:46.899084311-03:00,1775.05,sucesso,,0.43,33
C180,8,92,100,6,10000,2025-07-16T11:26:45.124027169-03:00,2025-07-16T11:26:46.388895756-03:00,1264.87,sucesso,,0.40,33
C180,8,93,100,6,10000,2025-07-16T11:26:45.124016986-03:00,2025-07-16T11:26:46.424360437-03:00,1300.34,sucesso,,0.32,33
C180,8,94,100,6,10000,2025-07-16T11:26:45.124007805-03:00,2025-07-16T11:26:46.78914032-03:00,1665.13,sucesso,,0.28,33
C180,8,95,100,6,10000,2025-07-16T11:26:45.123998514-03:00,2025-07-16T11:26:46.744868013-03:00,1620.87,sucesso,,0.25,33
C180,8,96,100,6,10000,2025-07-16T11:26:45.123989063-03:00,2025-07-16T11:26:46.158186124-03:00,1034.20,sucesso,,0.23,33
C180,8,97,100,6,10000,2025-07-16T11:26:45.123978058-03:00,2025-07-16T11:26:46.511655048-03:00,1387.68,sucesso,,0.23,33
C180,8,98,100,6,10000,2025-07-16T11:26:45.123611925-03:00,2025-07-16T11:26:46.751364231-03:00,1627.75,sucesso,,0.22,33
C180,8,99,100,6,10000,2025-07-16T11:26:45.124064954-03:00,2025-07-16T11:26:46.90698318-03:00,1782.92,sucesso,,0.59,33
C180,8,100,100,6,10000,2025-07-16T11:26:45.124285199-03:00,2025-07-16T11:26:46.839737325-03:00,1715.45,sucesso,,1.56,33
