cenario_id,repeticao,cliente_id,num_clientes,num_servidores,num_mensagens,tempo_inicio,tempo_fim,tempo_total_ms,status,erro,mem_mb,num_goroutine
C204,1,1,40,8,10000,2025-07-16T11:28:12.623355678-03:00,2025-07-16T11:28:13.19080914-03:00,567.45,sucesso,,0.55,15
C204,1,2,40,8,10000,2025-07-16T11:28:12.623409113-03:00,2025-07-16T11:28:13.37163576-03:00,748.23,sucesso,,0.72,15
C204,1,3,40,8,10000,2025-07-16T11:28:12.623164877-03:00,2025-07-16T11:28:13.216502871-03:00,593.34,sucesso,,0.28,15
C204,1,4,40,8,10000,2025-07-16T11:28:12.622282009-03:00,2025-07-16T11:28:12.789022353-03:00,166.74,sucesso,,0.22,15
C204,1,5,40,8,10000,2025-07-16T11:28:12.623152958-03:00,2025-07-16T11:28:13.292530979-03:00,669.38,sucesso,,0.25,15
C204,1,6,40,8,10000,2025-07-16T11:28:12.623174973-03:00,2025-07-16T11:28:13.158501806-03:00,535.33,sucesso,,0.37,15
C204,1,7,40,8,10000,2025-07-16T11:28:12.623133339-03:00,2025-07-16T11:28:13.178861863-03:00,555.73,sucesso,,0.23,15
C204,1,8,40,8,10000,2025-07-16T11:28:12.622269758-03:00,2025-07-16T11:28:13.32202382-03:00,699.75,sucesso,,0.21,15
C204,1,9,40,8,10000,2025-07-16T11:28:12.623143715-03:00,2025-07-16T11:28:13.292762689-03:00,669.62,sucesso,,0.24,15
C204,1,10,40,8,10000,2025-07-16T11:28:12.622304745-03:00,2025-07-16T11:28:13.249363276-03:00,627.06,sucesso,,0.26,15
C204,1,11,40,8,10000,2025-07-16T11:28:12.622294059-03:00,2025-07-16T11:28:13.098974426-03:00,476.68,sucesso,,0.22,15
C204,1,12,40,8,10000,2025-07-16T11:28:12.622246976-03:00,2025-07-16T11:28:13.041111002-03:00,418.86,sucesso,,0.21,15
C204,1,13,40,8,10000,2025-07-16T11:28:12.623390597-03:00,2025-07-16T11:28:13.337489636-03:00,714.10,sucesso,,0.65,15
C204,1,14,40,8,10000,2025-07-16T11:28:12.623120306-03:00,2025-07-16T11:28:13.013018835-03:00,389.90,sucesso,,0.23,15
C204,1,15,40,8,10000,2025-07-16T11:28:12.744504484-03:00,2025-07-16T11:28:13.371436942-03:00,626.93,sucesso,,0.17,15
C204,1,16,40,8,10000,2025-07-16T11:28:12.764770876-03:00,2025-07-16T11:28:13.371294367-03:00,606.52,sucesso,,0.21,15
C204,1,17,40,8,10000,2025-07-16T11:28:12.75837442-03:00,2025-07-16T11:28:13.300926089-03:00,542.55,sucesso,,0.20,15
C204,1,18,40,8,10000,2025-07-16T11:28:12.775924591-03:00,2025-07-16T11:28:13.205624058-03:00,429.70,sucesso,,0.34,15
C204,1,19,40,8,10000,2025-07-16T11:28:12.775906357-03:00,2025-07-16T11:28:13.383845166-03:00,607.94,sucesso,,0.48,15
C204,1,20,40,8,10000,2025-07-16T11:28:12.775893645-03:00,2025-07-16T11:28:13.357455164-03:00,581.56,sucesso,,0.25,15
C204,1,21,40,8,10000,2025-07-16T11:28:12.774504425-03:00,2025-07-16T11:28:13.193138356-03:00,418.63,sucesso,,0.23,15
C204,1,22,40,8,10000,2025-07-16T11:28:12.792333693-03:00,2025-07-16T11:28:13.38516052-03:00,592.83,sucesso,,0.51,15
C204,1,23,40,8,10000,2025-07-16T11:28:12.775913984-03:00,2025-07-16T11:28:13.390938453-03:00,615.02,sucesso,,0.28,15
C204,1,24,40,8,10000,2025-07-16T11:28:12.774211813-03:00,2025-07-16T11:28:13.351740893-03:00,577.53,sucesso,,0.22,15
C204,1,25,40,8,10000,2025-07-16T11:28:12.776994227-03:00,2025-07-16T11:28:13.406972629-03:00,629.98,sucesso,,0.51,15
