cenario_id,repeticao,cliente_id,num_clientes,num_servidores,num_mensagens,tempo_inicio,tempo_fim,tempo_total_ms,status,erro,mem_mb,num_goroutine
C282,7,1,70,10,10000,2025-07-16T11:34:36.79414197-03:00,2025-07-16T11:34:37.724834115-03:00,930.69,sucesso,,0.22,25
C282,7,2,70,10,10000,2025-07-16T11:34:36.794780074-03:00,2025-07-16T11:34:37.852995211-03:00,1058.22,sucesso,,0.29,25
C282,7,3,70,10,10000,2025-07-16T11:34:36.796247012-03:00,2025-07-16T11:34:37.851069729-03:00,1054.82,sucesso,,0.80,25
C282,7,4,70,10,10000,2025-07-16T11:34:36.794600012-03:00,2025-07-16T11:34:38.053857987-03:00,1259.26,sucesso,,0.23,25
C282,7,5,70,10,10000,2025-07-16T11:34:36.793938661-03:00,2025-07-16T11:34:38.01243531-03:00,1218.50,sucesso,,0.21,25
C282,7,6,70,10,10000,2025-07-16T11:34:36.794391498-03:00,2025-07-16T11:34:37.410234577-03:00,615.84,sucesso,,0.22,25
C282,7,7,70,10,10000,2025-07-16T11:34:36.796248645-03:00,2025-07-16T11:34:38.032674997-03:00,1236.43,sucesso,,0.80,25
C282,7,8,70,10,10000,2025-07-16T11:34:36.796692176-03:00,2025-07-16T11:34:37.752410155-03:00,955.72,sucesso,,0.89,25
C282,7,9,70,10,10000,2025-07-16T11:34:36.794600712-03:00,2025-07-16T11:34:37.851397656-03:00,1056.80,sucesso,,0.28,25
C282,7,10,70,10,10000,2025-07-16T11:34:36.796236625-03:00,2025-07-16T11:34:37.969750541-03:00,1173.51,sucesso,,0.78,25
C282,7,11,70,10,10000,2025-07-16T11:34:36.79622715-03:00,2025-07-16T11:34:37.961349904-03:00,1165.12,sucesso,,0.77,25
C282,7,12,70,10,10000,2025-07-16T11:34:36.796195039-03:00,2025-07-16T11:34:37.756562244-03:00,960.37,sucesso,,0.72,25
C282,7,13,70,10,10000,2025-07-16T11:34:36.796185754-03:00,2025-07-16T11:34:37.676666465-03:00,880.48,sucesso,,0.63,25
C282,7,14,70,10,10000,2025-07-16T11:34:36.7962146-03:00,2025-07-16T11:34:37.767718556-03:00,971.50,sucesso,,0.76,25
C282,7,15,70,10,10000,2025-07-16T11:34:36.796205455-03:00,2025-07-16T11:34:37.879601778-03:00,1083.40,sucesso,,0.73,25
