cenario_id,repeticao,cliente_id,num_clientes,num_servidores,num_mensagens,tempo_inicio,tempo_fim,tempo_total_ms,status,erro,mem_mb,num_goroutine
C270,1,1,50,10,10000,2025-07-16T11:33:31.048430531-03:00,2025-07-16T11:33:31.745829698-03:00,697.40,sucesso,,0.21,18
C270,1,2,50,10,10000,2025-07-16T11:33:31.047518147-03:00,2025-07-16T11:33:31.420850665-03:00,373.33,sucesso,,0.20,18
C270,1,3,50,10,10000,2025-07-16T11:33:31.048254277-03:00,2025-07-16T11:33:31.843329722-03:00,795.08,sucesso,,0.21,18
C270,1,4,50,10,10000,2025-07-16T11:33:31.048857795-03:00,2025-07-16T11:33:31.629016429-03:00,580.16,sucesso,,0.22,18
C270,1,5,50,10,10000,2025-07-16T11:33:31.04993843-03:00,2025-07-16T11:33:32.054692471-03:00,1004.75,sucesso,,0.25,18
C270,1,6,50,10,10000,2025-07-16T11:33:31.063351189-03:00,2025-07-16T11:33:31.664654192-03:00,601.30,sucesso,,0.35,18
C270,1,7,50,10,10000,2025-07-16T11:33:31.050505013-03:00,2025-07-16T11:33:31.62148431-03:00,570.98,sucesso,,0.25,18
C270,1,8,50,10,10000,2025-07-16T11:33:31.093808012-03:00,2025-07-16T11:33:31.710945553-03:00,617.14,sucesso,,0.64,18
C270,1,9,50,10,10000,2025-07-16T11:33:31.06370345-03:00,2025-07-16T11:33:31.850426045-03:00,786.72,sucesso,,0.35,18
C270,1,10,50,10,10000,2025-07-16T11:33:31.050815343-03:00,2025-07-16T11:33:31.689654465-03:00,638.84,sucesso,,0.25,18
C270,1,11,50,10,10000,2025-07-16T11:33:31.048642268-03:00,2025-07-16T11:33:31.759677587-03:00,711.04,sucesso,,0.21,18
C270,1,12,50,10,10000,2025-07-16T11:33:31.049630325-03:00,2025-07-16T11:33:31.968134963-03:00,918.50,sucesso,,0.24,18
C270,1,13,50,10,10000,2025-07-16T11:33:31.062727358-03:00,2025-07-16T11:33:31.75991757-03:00,697.19,sucesso,,0.35,18
C270,1,14,50,10,10000,2025-07-16T11:33:31.050967925-03:00,2025-07-16T11:33:31.821632266-03:00,770.66,sucesso,,0.26,18
C270,1,15,50,10,10000,2025-07-16T11:33:31.0638494-03:00,2025-07-16T11:33:31.847419292-03:00,783.57,sucesso,,0.36,18
C270,1,16,50,10,10000,2025-07-16T11:33:31.052822512-03:00,2025-07-16T11:33:32.01593818-03:00,963.12,sucesso,,0.29,18
C270,1,17,50,10,10000,2025-07-16T11:33:31.049024604-03:00,2025-07-16T11:33:31.955803339-03:00,906.78,sucesso,,0.24,18
C270,1,35,50,10,10000,2025-07-16T11:33:31.219645142-03:00,2025-07-16T11:33:31.746416964-03:00,526.77,sucesso,,0.25,17
C270,1,36,50,10,10000,2025-07-16T11:33:31.219694892-03:00,2025-07-16T11:33:32.086458698-03:00,866.76,sucesso,,0.32,17
C270,1,37,50,10,10000,2025-07-16T11:33:31.219791898-03:00,2025-07-16T11:33:31.639204245-03:00,419.41,sucesso,,0.52,17
C270,1,38,50,10,10000,2025-07-16T11:33:31.219781301-03:00,2025-07-16T11:33:32.048153555-03:00,828.37,sucesso,,0.52,17
C270,1,39,50,10,10000,2025-07-16T11:33:31.219720242-03:00,2025-07-16T11:33:32.066234364-03:00,846.51,sucesso,,0.42,17
C270,1,40,50,10,10000,2025-07-16T11:33:31.219757643-03:00,2025-07-16T11:33:32.087493578-03:00,867.74,sucesso,,0.49,17
C270,1,41,50,10,10000,2025-07-16T11:33:31.219733344-03:00,2025-07-16T11:33:32.06942348-03:00,849.69,sucesso,,0.43,17
C270,1,42,50,10,10000,2025-07-16T11:33:31.219670432-03:00,2025-07-16T11:33:32.050658784-03:00,830.99,sucesso,,0.28,17
C270,1,43,50,10,10000,2025-07-16T11:33:31.214412856-03:00,2025-07-16T11:33:31.950082642-03:00,735.67,sucesso,,0.20,17
C270,1,44,50,10,10000,2025-07-16T11:33:31.219769872-03:00,2025-07-16T11:33:32.040952482-03:00,821.18,sucesso,,0.49,17
C270,1,45,50,10,10000,2025-07-16T11:33:31.219746535-03:00,2025-07-16T11:33:32.065936526-03:00,846.19,sucesso,,0.48,17
C270,1,46,50,10,10000,2025-07-16T11:33:31.219631109-03:00,2025-07-16T11:33:31.869099755-03:00,649.47,sucesso,,0.22,17
C270,1,47,50,10,10000,2025-07-16T11:33:31.219658042-03:00,2025-07-16T11:33:31.8516557-03:00,632.00,sucesso,,0.26,17
C270,1,48,50,10,10000,2025-07-16T11:33:31.219614061-03:00,2025-07-16T11:33:31.96737898-03:00,747.76,sucesso,,0.21,17
C270,1,49,50,10,10000,2025-07-16T11:33:31.219707332-03:00,2025-07-16T11:33:31.847252692-03:00,627.55,sucesso,,0.41,17
C270,1,50,50,10,10000,2025-07-16T11:33:31.219683473-03:00,2025-07-16T11:33:32.091076565-03:00,871.39,sucesso,,0.31,17
C270,1,18,50,10,10000,2025-07-16T11:33:31.238391605-03:00,2025-07-16T11:33:31.964848264-03:00,726.46,sucesso,,0.26,18
C270,1,19,50,10,10000,2025-07-16T11:33:31.277746762-03:00,2025-07-16T11:33:31.941486255-03:00,663.74,sucesso,,0.58,18
C270,1,20,50,10,10000,2025-07-16T11:33:31.277711485-03:00,2025-07-16T11:33:31.763400524-03:00,485.69,sucesso,,0.49,18
C270,1,21,50,10,10000,2025-07-16T11:33:31.238362378-03:00,2025-07-16T11:33:32.089326504-03:00,850.96,sucesso,,0.22,18
C270,1,22,50,10,10000,2025-07-16T11:33:31.233922917-03:00,2025-07-16T11:33:32.066724106-03:00,832.80,sucesso,,0.19,18
C270,1,23,50,10,10000,2025-07-16T11:33:31.277734663-03:00,2025-07-16T11:33:32.065937204-03:00,788.20,sucesso,,0.51,18
C270,1,24,50,10,10000,2025-07-16T11:33:31.277723405-03:00,2025-07-16T11:33:31.905214834-03:00,627.49,sucesso,,0.51,18
C270,1,25,50,10,10000,2025-07-16T11:33:31.277697733-03:00,2025-07-16T11:33:31.808585959-03:00,530.89,sucesso,,0.45,18
C270,1,26,50,10,10000,2025-07-16T11:33:31.253652108-03:00,2025-07-16T11:33:31.85196219-03:00,598.31,sucesso,,0.44,18
C270,1,27,50,10,10000,2025-07-16T11:33:31.238566857-03:00,2025-07-16T11:33:31.931779626-03:00,693.21,sucesso,,0.42,18
C270,1,28,50,10,10000,2025-07-16T11:33:31.2385568-03:00,2025-07-16T11:33:32.117161298-03:00,878.60,sucesso,,0.42,18
C270,1,29,50,10,10000,2025-07-16T11:33:31.238544501-03:00,2025-07-16T11:33:32.069627693-03:00,831.08,sucesso,,0.40,18
C270,1,30,50,10,10000,2025-07-16T11:33:31.238513771-03:00,2025-07-16T11:33:32.079744862-03:00,841.23,sucesso,,0.33,18
C270,1,31,50,10,10000,2025-07-16T11:33:31.238416034-03:00,2025-07-16T11:33:32.130326589-03:00,891.91,sucesso,,0.27,18
C270,1,32,50,10,10000,2025-07-16T11:33:31.238403414-03:00,2025-07-16T11:33:32.054933101-03:00,816.53,sucesso,,0.26,18
C270,1,33,50,10,10000,2025-07-16T11:33:31.238377252-03:00,2025-07-16T11:33:31.88490684-03:00,646.53,sucesso,,0.26,18
C270,1,34,50,10,10000,2025-07-16T11:33:31.237192918-03:00,2025-07-16T11:33:31.875020564-03:00,637.83,sucesso,,0.19,18
