cenario_id,repeticao,cliente_id,num_clientes,num_servidores,num_mensagens,tempo_inicio,tempo_fim,tempo_total_ms,status,erro,mem_mb,num_goroutine
C159,8,1,70,6,100,2025-07-16T11:24:41.818319787-03:00,2025-07-16T11:24:41.841633506-03:00,23.31,sucesso,,0.22,25
C159,8,2,70,6,100,2025-07-16T11:24:41.821630226-03:00,2025-07-16T11:24:41.841640923-03:00,20.01,sucesso,,0.30,25
C159,8,3,70,6,100,2025-07-16T11:24:41.820075328-03:00,2025-07-16T11:24:41.834831756-03:00,14.76,sucesso,,0.26,25
C159,8,4,70,6,100,2025-07-16T11:24:41.819374489-03:00,2025-07-16T11:24:41.842197334-03:00,22.82,sucesso,,0.23,25
C159,8,5,70,6,100,2025-07-16T11:24:41.821406282-03:00,2025-07-16T11:24:41.83642419-03:00,15.02,sucesso,,0.29,25
C159,8,6,70,6,100,2025-07-16T11:24:41.820413878-03:00,2025-07-16T11:24:41.842401687-03:00,21.99,sucesso,,0.27,25
C159,8,7,70,6,100,2025-07-16T11:24:41.821051212-03:00,2025-07-16T11:24:41.837646107-03:00,16.59,sucesso,,0.28,25
C159,8,8,70,6,100,2025-07-16T11:24:41.819700472-03:00,2025-07-16T11:24:41.836501295-03:00,16.80,sucesso,,0.24,25
C159,8,9,70,6,100,2025-07-16T11:24:41.819237998-03:00,2025-07-16T11:24:41.834660251-03:00,15.42,sucesso,,0.23,25
C159,8,10,70,6,100,2025-07-16T11:24:41.819978991-03:00,2025-07-16T11:24:41.84241241-03:00,22.43,sucesso,,0.26,25
C159,8,11,70,6,100,2025-07-16T11:24:41.819776915-03:00,2025-07-16T11:24:41.841704996-03:00,21.93,sucesso,,0.25,25
C159,8,12,70,6,100,2025-07-16T11:24:41.823265656-03:00,2025-07-16T11:24:41.84168813-03:00,18.42,sucesso,,0.32,25
C159,8,13,70,6,100,2025-07-16T11:24:41.820302667-03:00,2025-07-16T11:24:41.834273303-03:00,13.97,sucesso,,0.27,25
C159,8,14,70,6,100,2025-07-16T11:24:41.821293066-03:00,2025-07-16T11:24:41.834824764-03:00,13.53,sucesso,,0.29,25
C159,8,15,70,6,100,2025-07-16T11:24:41.819894036-03:00,2025-07-16T11:24:41.840558698-03:00,20.66,sucesso,,0.25,25
C159,8,16,70,6,100,2025-07-16T11:24:41.819065027-03:00,2025-07-16T11:24:41.837386088-03:00,18.32,sucesso,,0.22,25
C159,8,17,70,6,100,2025-07-16T11:24:41.819628257-03:00,2025-07-16T11:24:41.841691869-03:00,22.06,sucesso,,0.24,25
C159,8,18,70,6,100,2025-07-16T11:24:41.821174596-03:00,2025-07-16T11:24:41.843088247-03:00,21.91,sucesso,,0.28,25
C159,8,19,70,6,100,2025-07-16T11:24:41.821525993-03:00,2025-07-16T11:24:41.842452345-03:00,20.93,sucesso,,0.29,25
C159,8,20,70,6,100,2025-07-16T11:24:41.821777714-03:00,2025-07-16T11:24:41.842466084-03:00,20.69,sucesso,,0.30,25
C159,8,21,70,6,100,2025-07-16T11:24:41.823795448-03:00,2025-07-16T11:24:41.842501763-03:00,18.71,sucesso,,0.33,25
C159,8,22,70,6,100,2025-07-16T11:24:41.820179568-03:00,2025-07-16T11:24:41.836458327-03:00,16.28,sucesso,,0.27,25
C159,8,23,70,6,100,2025-07-16T11:24:41.821958593-03:00,2025-07-16T11:24:41.842420829-03:00,20.46,sucesso,,0.31,25
C159,8,24,70,6,100,2025-07-16T11:24:41.818909692-03:00,2025-07-16T11:24:41.836422505-03:00,17.51,sucesso,,0.22,25
C159,8,25,70,6,100,2025-07-16T11:24:41.911104901-03:00,2025-07-16T11:24:41.928909352-03:00,17.80,sucesso,,0.26,25
C159,8,26,70,6,100,2025-07-16T11:24:41.911079493-03:00,2025-07-16T11:24:41.924607554-03:00,13.53,sucesso,,0.24,25
C159,8,27,70,6,100,2025-07-16T11:24:41.909361806-03:00,2025-07-16T11:24:41.928884304-03:00,19.52,sucesso,,0.20,25
C159,8,28,70,6,100,2025-07-16T11:24:41.910170381-03:00,2025-07-16T11:24:41.929298004-03:00,19.13,sucesso,,0.20,25
C159,8,29,70,6,100,2025-07-16T11:24:41.910361536-03:00,2025-07-16T11:24:41.929331548-03:00,18.97,sucesso,,0.21,25
C159,8,30,70,6,100,2025-07-16T11:24:41.911426105-03:00,2025-07-16T11:24:41.932639716-03:00,21.21,sucesso,,0.29,25
C159,8,31,70,6,100,2025-07-16T11:24:41.911414939-03:00,2025-07-16T11:24:41.930072205-03:00,18.66,sucesso,,0.28,25
C159,8,32,70,6,100,2025-07-16T11:24:41.911393851-03:00,2025-07-16T11:24:41.929218463-03:00,17.82,sucesso,,0.27,25
C159,8,33,70,6,100,2025-07-16T11:24:41.91111989-03:00,2025-07-16T11:24:41.932576933-03:00,21.46,sucesso,,0.27,25
C159,8,34,70,6,100,2025-07-16T11:24:41.911109456-03:00,2025-07-16T11:24:41.937860164-03:00,26.75,sucesso,,0.26,25
C159,8,35,70,6,100,2025-07-16T11:24:41.911442157-03:00,2025-07-16T11:24:41.934494281-03:00,23.05,sucesso,,0.30,25
C159,8,36,70,6,100,2025-07-16T11:24:41.911443775-03:00,2025-07-16T11:24:41.93243007-03:00,20.99,sucesso,,0.30,25
C159,8,37,70,6,100,2025-07-16T11:24:41.911842787-03:00,2025-07-16T11:24:41.932548263-03:00,20.71,sucesso,,0.32,25
C159,8,38,70,6,100,2025-07-16T11:24:41.911039688-03:00,2025-07-16T11:24:41.928746332-03:00,17.71,sucesso,,0.23,25
C159,8,39,70,6,100,2025-07-16T11:24:41.911086474-03:00,2025-07-16T11:24:41.929263183-03:00,18.18,sucesso,,0.24,25
C159,8,40,70,6,100,2025-07-16T11:24:41.911435526-03:00,2025-07-16T11:24:41.928971441-03:00,17.54,sucesso,,0.30,25
C159,8,41,70,6,100,2025-07-16T11:24:41.911405137-03:00,2025-07-16T11:24:41.928765193-03:00,17.36,sucesso,,0.28,25
C159,8,42,70,6,100,2025-07-16T11:24:41.911446591-03:00,2025-07-16T11:24:41.934728336-03:00,23.28,sucesso,,0.31,25
C159,8,43,70,6,100,2025-07-16T11:24:41.911114563-03:00,2025-07-16T11:24:41.928936221-03:00,17.82,sucesso,,0.27,25
C159,8,44,70,6,100,2025-07-16T11:24:41.91109816-03:00,2025-07-16T11:24:41.934760467-03:00,23.66,sucesso,,0.25,25
C159,8,45,70,6,100,2025-07-16T11:24:41.911683689-03:00,2025-07-16T11:24:41.934979803-03:00,23.30,sucesso,,0.32,25
C159,8,46,70,6,100,2025-07-16T11:24:41.911421965-03:00,2025-07-16T11:24:41.934708672-03:00,23.29,sucesso,,0.29,25
C159,8,47,70,6,100,2025-07-16T11:24:41.911662718-03:00,2025-07-16T11:24:41.932536852-03:00,20.87,sucesso,,0.31,25
C159,8,48,70,6,100,2025-07-16T11:24:41.91109143-03:00,2025-07-16T11:24:41.925700971-03:00,14.61,sucesso,,0.25,25
C159,8,49,70,6,100,2025-07-16T11:24:41.963003661-03:00,2025-07-16T11:24:41.978589606-03:00,15.59,sucesso,,0.24,23
C159,8,50,70,6,100,2025-07-16T11:24:41.963422211-03:00,2025-07-16T11:24:41.982511486-03:00,19.09,sucesso,,0.29,23
C159,8,51,70,6,100,2025-07-16T11:24:41.962415025-03:00,2025-07-16T11:24:41.98060341-03:00,18.19,sucesso,,0.22,23
C159,8,52,70,6,100,2025-07-16T11:24:41.963442968-03:00,2025-07-16T11:24:41.984205902-03:00,20.76,sucesso,,0.30,23
C159,8,53,70,6,100,2025-07-16T11:24:41.962284322-03:00,2025-07-16T11:24:41.978399043-03:00,16.11,sucesso,,0.21,23
C159,8,54,70,6,100,2025-07-16T11:24:41.963026854-03:00,2025-07-16T11:24:41.975502144-03:00,12.48,sucesso,,0.25,23
C159,8,55,70,6,100,2025-07-16T11:24:41.960916387-03:00,2025-07-16T11:24:41.976178143-03:00,15.26,sucesso,,0.20,23
C159,8,56,70,6,100,2025-07-16T11:24:41.963451952-03:00,2025-07-16T11:24:41.980325805-03:00,16.87,sucesso,,0.31,23
C159,8,57,70,6,100,2025-07-16T11:24:41.96151343-03:00,2025-07-16T11:24:41.97551059-03:00,14.00,sucesso,,0.20,23
C159,8,58,70,6,100,2025-07-16T11:24:41.961660372-03:00,2025-07-16T11:24:41.976248092-03:00,14.59,sucesso,,0.21,23
C159,8,59,70,6,100,2025-07-16T11:24:41.963439864-03:00,2025-07-16T11:24:41.980375498-03:00,16.94,sucesso,,0.30,23
C159,8,60,70,6,100,2025-07-16T11:24:41.963432885-03:00,2025-07-16T11:24:41.980432989-03:00,17.00,sucesso,,0.29,23
C159,8,61,70,6,100,2025-07-16T11:24:41.963088714-03:00,2025-07-16T11:24:41.980423433-03:00,17.33,sucesso,,0.27,23
C159,8,62,70,6,100,2025-07-16T11:24:41.963078551-03:00,2025-07-16T11:24:41.980379323-03:00,17.30,sucesso,,0.27,23
C159,8,63,70,6,100,2025-07-16T11:24:41.963068298-03:00,2025-07-16T11:24:41.980388608-03:00,17.32,sucesso,,0.27,23
C159,8,64,70,6,100,2025-07-16T11:24:41.963056451-03:00,2025-07-16T11:24:41.9766087-03:00,13.55,sucesso,,0.26,23
C159,8,65,70,6,100,2025-07-16T11:24:41.963045736-03:00,2025-07-16T11:24:41.980428037-03:00,17.38,sucesso,,0.26,23
C159,8,66,70,6,100,2025-07-16T11:24:41.963036395-03:00,2025-07-16T11:24:41.980431575-03:00,17.40,sucesso,,0.25,23
C159,8,67,70,6,100,2025-07-16T11:24:41.9630016-03:00,2025-07-16T11:24:41.980331044-03:00,17.33,sucesso,,0.23,23
