cenario_id,repeticao,cliente_id,num_clientes,num_servidores,num_mensagens,tempo_inicio,tempo_fim,tempo_total_ms,status,erro,mem_mb,num_goroutine
C141,4,1,40,6,100,2025-07-16T11:23:16.987063089-03:00,2025-07-16T11:23:17.001027726-03:00,13.96,sucesso,,0.24,15
C141,4,2,40,6,100,2025-07-16T11:23:16.986420167-03:00,2025-07-16T11:23:17.001076812-03:00,14.66,sucesso,,0.22,15
C141,4,3,40,6,100,2025-07-16T11:23:16.987821034-03:00,2025-07-16T11:23:17.004653068-03:00,16.83,sucesso,,0.26,15
C141,4,4,40,6,100,2025-07-16T11:23:16.988357234-03:00,2025-07-16T11:23:16.997909795-03:00,9.55,sucesso,,0.26,15
C141,4,5,40,6,100,2025-07-16T11:23:16.987731097-03:00,2025-07-16T11:23:17.001896427-03:00,14.17,sucesso,,0.25,15
C141,4,6,40,6,100,2025-07-16T11:23:16.987171532-03:00,2025-07-16T11:23:17.004193804-03:00,17.02,sucesso,,0.24,15
C141,4,7,40,6,100,2025-07-16T11:23:16.986652135-03:00,2025-07-16T11:23:16.994657137-03:00,8.01,sucesso,,0.23,15
C141,4,8,40,6,100,2025-07-16T11:23:16.98607665-03:00,2025-07-16T11:23:17.000539453-03:00,14.46,sucesso,,0.21,15
C141,4,9,40,6,100,2025-07-16T11:23:16.985173931-03:00,2025-07-16T11:23:16.994956103-03:00,9.78,sucesso,,0.21,15
C141,4,10,40,6,100,2025-07-16T11:23:16.986255799-03:00,2025-07-16T11:23:16.999798272-03:00,13.54,sucesso,,0.22,15
C141,4,11,40,6,100,2025-07-16T11:23:16.986928267-03:00,2025-07-16T11:23:17.002974532-03:00,16.05,sucesso,,0.24,15
C141,4,12,40,6,100,2025-07-16T11:23:16.987320534-03:00,2025-07-16T11:23:17.003053494-03:00,15.73,sucesso,,0.25,15
C141,4,13,40,6,100,2025-07-16T11:23:16.98680786-03:00,2025-07-16T11:23:17.003428283-03:00,16.62,sucesso,,0.23,15
C141,4,14,40,6,100,2025-07-16T11:23:16.985963715-03:00,2025-07-16T11:23:16.994513332-03:00,8.55,sucesso,,0.21,15
C141,4,15,40,6,100,2025-07-16T11:23:17.032291447-03:00,2025-07-16T11:23:17.044178039-03:00,11.89,sucesso,,0.21,15
C141,4,16,40,6,100,2025-07-16T11:23:17.032448713-03:00,2025-07-16T11:23:17.042510655-03:00,10.06,sucesso,,0.21,15
C141,4,17,40,6,100,2025-07-16T11:23:17.0317203-03:00,2025-07-16T11:23:17.041172151-03:00,9.45,sucesso,,0.20,15
C141,4,18,40,6,100,2025-07-16T11:23:17.032789825-03:00,2025-07-16T11:23:17.039290354-03:00,6.50,sucesso,,0.22,15
C141,4,19,40,6,100,2025-07-16T11:23:17.03196378-03:00,2025-07-16T11:23:17.043505332-03:00,11.54,sucesso,,0.20,15
C141,4,20,40,6,100,2025-07-16T11:23:17.03545231-03:00,2025-07-16T11:23:17.044180084-03:00,8.73,sucesso,,0.29,15
C141,4,21,40,6,100,2025-07-16T11:23:17.031184648-03:00,2025-07-16T11:23:17.042460403-03:00,11.28,sucesso,,0.20,15
C141,4,22,40,6,100,2025-07-16T11:23:17.035440758-03:00,2025-07-16T11:23:17.047208547-03:00,11.77,sucesso,,0.28,15
C141,4,23,40,6,100,2025-07-16T11:23:17.035466758-03:00,2025-07-16T11:23:17.046716504-03:00,11.25,sucesso,,0.29,15
C141,4,24,40,6,100,2025-07-16T11:23:17.033423417-03:00,2025-07-16T11:23:17.044888661-03:00,11.47,sucesso,,0.27,15
C141,4,25,40,6,100,2025-07-16T11:23:17.0325583-03:00,2025-07-16T11:23:17.044183242-03:00,11.62,sucesso,,0.22,15
C141,4,26,40,6,100,2025-07-16T11:23:17.035428975-03:00,2025-07-16T11:23:17.045774458-03:00,10.35,sucesso,,0.28,15
C141,4,27,40,6,100,2025-07-16T11:23:17.035413455-03:00,2025-07-16T11:23:17.046403741-03:00,10.99,sucesso,,0.27,15
C141,4,28,40,6,100,2025-07-16T11:23:17.033272811-03:00,2025-07-16T11:23:17.041086786-03:00,7.81,sucesso,,0.26,15
C141,4,29,40,6,100,2025-07-16T11:23:17.108622098-03:00,2025-07-16T11:23:17.122455763-03:00,13.83,sucesso,,0.20,13
C141,4,30,40,6,100,2025-07-16T11:23:17.110296501-03:00,2025-07-16T11:23:17.12460557-03:00,14.31,sucesso,,0.22,13
C141,4,31,40,6,100,2025-07-16T11:23:17.111061736-03:00,2025-07-16T11:23:17.120611465-03:00,9.55,sucesso,,0.25,13
C141,4,32,40,6,100,2025-07-16T11:23:17.109351039-03:00,2025-07-16T11:23:17.120436999-03:00,11.09,sucesso,,0.20,13
C141,4,33,40,6,100,2025-07-16T11:23:17.109645959-03:00,2025-07-16T11:23:17.120549514-03:00,10.90,sucesso,,0.21,13
