cenario_id,repeticao,cliente_id,num_clientes,num_servidores,num_mensagens,tempo_inicio,tempo_fim,tempo_total_ms,status,erro,mem_mb,num_goroutine
C14,2,1,30,2,10,2025-07-16T11:13:22.831805105-03:00,2025-07-16T11:13:22.837529541-03:00,5.72,sucesso,,0.20,11
C14,2,2,30,2,10,2025-07-16T11:13:22.831946503-03:00,2025-07-16T11:13:22.838383429-03:00,6.44,sucesso,,0.20,11
C14,2,3,30,2,10,2025-07-16T11:13:22.831023169-03:00,2025-07-16T11:13:22.83778792-03:00,6.76,sucesso,,0.19,11
C14,2,4,30,2,10,2025-07-16T11:13:22.832870286-03:00,2025-07-16T11:13:22.837750403-03:00,4.88,sucesso,,0.22,11
C14,2,5,30,2,10,2025-07-16T11:13:22.832920741-03:00,2025-07-16T11:13:22.838119799-03:00,5.20,sucesso,,0.23,11
C14,2,6,30,2,10,2025-07-16T11:13:22.833368685-03:00,2025-07-16T11:13:22.838409956-03:00,5.04,sucesso,,0.23,11
C14,2,7,30,2,10,2025-07-16T11:13:22.832907418-03:00,2025-07-16T11:13:22.838133749-03:00,5.23,sucesso,,0.23,11
C14,2,8,30,2,10,2025-07-16T11:13:22.832165604-03:00,2025-07-16T11:13:22.837803173-03:00,5.64,sucesso,,0.21,11
C14,2,9,30,2,10,2025-07-16T11:13:22.832483425-03:00,2025-07-16T11:13:22.837208496-03:00,4.73,sucesso,,0.21,11
C14,2,10,30,2,10,2025-07-16T11:13:22.831658773-03:00,2025-07-16T11:13:22.837758804-03:00,6.10,sucesso,,0.20,11
C14,2,11,30,2,10,2025-07-16T11:13:22.861195391-03:00,2025-07-16T11:13:22.868406053-03:00,7.21,sucesso,,0.18,11
C14,2,12,30,2,10,2025-07-16T11:13:22.862358985-03:00,2025-07-16T11:13:22.869321758-03:00,6.96,sucesso,,0.20,11
C14,2,13,30,2,10,2025-07-16T11:13:22.862771239-03:00,2025-07-16T11:13:22.86876256-03:00,5.99,sucesso,,0.21,11
C14,2,14,30,2,10,2025-07-16T11:13:22.862052761-03:00,2025-07-16T11:13:22.869319287-03:00,7.27,sucesso,,0.20,11
C14,2,15,30,2,10,2025-07-16T11:13:22.86257282-03:00,2025-07-16T11:13:22.86923879-03:00,6.67,sucesso,,0.20,11
C14,2,16,30,2,10,2025-07-16T11:13:22.863443072-03:00,2025-07-16T11:13:22.868394006-03:00,4.95,sucesso,,0.23,11
C14,2,17,30,2,10,2025-07-16T11:13:22.863065909-03:00,2025-07-16T11:13:22.868712514-03:00,5.65,sucesso,,0.23,11
C14,2,18,30,2,10,2025-07-16T11:13:22.863588292-03:00,2025-07-16T11:13:22.868615678-03:00,5.03,sucesso,,0.24,11
C14,2,19,30,2,10,2025-07-16T11:13:22.863053027-03:00,2025-07-16T11:13:22.868055081-03:00,5.00,sucesso,,0.22,11
C14,2,20,30,2,10,2025-07-16T11:13:22.863031137-03:00,2025-07-16T11:13:22.868711038-03:00,5.68,sucesso,,0.22,11
C14,2,21,30,2,10,2025-07-16T11:13:22.930585148-03:00,2025-07-16T11:13:22.936450411-03:00,5.87,sucesso,,0.23,11
C14,2,22,30,2,10,2025-07-16T11:13:22.930322705-03:00,2025-07-16T11:13:22.935559631-03:00,5.24,sucesso,,0.23,11
C14,2,23,30,2,10,2025-07-16T11:13:22.928717119-03:00,2025-07-16T11:13:22.934597674-03:00,5.88,sucesso,,0.19,11
C14,2,24,30,2,10,2025-07-16T11:13:22.929776585-03:00,2025-07-16T11:13:22.93534574-03:00,5.57,sucesso,,0.21,11
C14,2,25,30,2,10,2025-07-16T11:13:22.929551825-03:00,2025-07-16T11:13:22.935468729-03:00,5.92,sucesso,,0.20,11
C14,2,26,30,2,10,2025-07-16T11:13:22.929703199-03:00,2025-07-16T11:13:22.935382515-03:00,5.68,sucesso,,0.20,11
C14,2,27,30,2,10,2025-07-16T11:13:22.929960148-03:00,2025-07-16T11:13:22.935544153-03:00,5.58,sucesso,,0.21,11
C14,2,28,30,2,10,2025-07-16T11:13:22.929273178-03:00,2025-07-16T11:13:22.935547615-03:00,6.27,sucesso,,0.19,11
C14,2,29,30,2,10,2025-07-16T11:13:22.92941518-03:00,2025-07-16T11:13:22.935526491-03:00,6.11,sucesso,,0.20,11
C14,2,30,30,2,10,2025-07-16T11:13:22.930144316-03:00,2025-07-16T11:13:22.935563968-03:00,5.42,sucesso,,0.22,11
